"gnd_id","call_count","avg_call_duration","nighttime_call_count","avg_nighttime_call_duration","incoming_call_count","avg_incoming_call_duration","radius_of_gyration","unique_tower_count","spatial_entropy","avg_call_count_per_contact","avg_call_duration_per_contact","contact_count","social_entropy"
7215190,2727.57588620144,117.367262254402,237.074457921197,174.901026668291,1217.98104280583,103.448998732247,33.6598668386751,51.699716174676,0.438484100733414,11.5485756999662,1443.34077537446,195.890374267213,0.595347099039264
7215195,2721.37373009616,116.983824483885,235.231534622547,174.130757454881,1215.93985005882,103.422348551294,33.4673583293984,51.5949536268596,0.436765402458244,11.5665359680872,1443.39932474129,195.464917618195,0.596068332866297
7215200,2250.37096599062,115.793007982959,155.242060002178,164.338751692766,1038.35378321994,113.588354432624,29.2005050011426,49.6888078708897,0.402078503967057,11.8037698448514,1512.66032029962,171.634950226943,0.601046057613808
7215205,2193.55043824416,114.768317733475,145.808908226093,161.792266075411,1016.90618695498,113.917491864855,28.5244588207825,49.0499801477791,0.396477686818228,11.8297027628422,1513.85969391005,168.23533911171,0.603002018989571
7215210,2347.13417003238,113.8097347788,164.786644294611,165.372717202787,1095.41115447094,111.12279389719,29.5715792183299,51.4371658266047,0.40446962588464,11.9559224050833,1549.88527380955,175.526674625523,0.598806910405656
7215215,1920.46947232417,110.109400442786,129.826898114883,151.464833039332,894.742239852553,103.228895264591,29.657834226878,45.5271916023554,0.412795703842949,10.8867452696343,1367.70238199286,148.922623493015,0.601366048402551
7215220,1132.69594005627,101.356011347142,77.7372083375846,121.631031457392,515.040955540494,84.7926571056255,29.0670149045816,31.3513514493819,0.426397565555536,8.7610669629179,1002.76365493404,96.2220748136554,0.609867084679689
7215225,843.175881528914,92.0359298357909,56.5604584754682,102.6799143759,375.077802507562,69.2813305846239,29.8931167188484,25.6755761466504,0.435798405743791,7.71097447842196,760.91738786546,75.3104810492564,0.618658499110308
7215230,2089.34463013175,117.771578392868,130.870509514766,164.788964941239,974.949257059488,118.011226618786,28.6751202680547,50.0113663549783,0.398965261099499,11.7645588829703,1536.20128108747,164.5430704236,0.597997245283964
7215235,1304.66177429838,101.566451898423,84.0792357552131,125.680371322791,597.224453240363,87.327168760276,29.4420636978922,34.6876974050062,0.422158217248737,9.21211308431068,1048.02343190699,108.355428788566,0.611007145983473
7215240,2097.95977549111,117.949496798043,131.384237605239,165.218343788901,979.096351730589,118.348111282005,28.6666998874206,50.1796071094481,0.398710622330544,11.7925825508056,1541.56105555795,165.159962581852,0.597854407743706
7215245,2097.95977549111,117.949496798043,131.384237605239,165.218343788901,979.096351730589,118.348111282005,28.6666998874206,50.1796071094481,0.398710622330544,11.7925825508056,1541.56105555795,165.159962581852,0.597854407743706
7215250,1930.37529625516,114.264361789249,158.816965384296,163.161961041389,913.573070865918,113.881209605598,27.6933822561169,38.635826517475,0.39110451792828,11.7608920492164,1552.36106591723,146.895635201532,0.61020151248773
7215255,2097.95977549111,117.949496798043,131.384237605239,165.218343788901,979.096351730589,118.348111282005,28.6666998874206,50.1796071094481,0.398710622330544,11.7925825508056,1541.56105555795,165.159962581852,0.597854407743706
7215260,2093.41088456569,117.881041570846,131.610193930758,165.150020740161,977.341725029641,118.303628915486,28.6355091244158,49.966949198888,0.398462925707492,11.7924061990531,1541.90521002184,164.760875889429,0.5980923632854
7215265,810.909090909091,91.3695619907727,54.6363636363636,101.071737527862,359.545454545455,68.0195774279496,29.9246540499402,25.0454545454545,0.436752118767771,7.60601585271958,740.843121774441,73,0.619193476697601
7215270,900.827144023765,93.226533140363,59.9982499168363,105.553253304693,402.829538962547,71.5357122890415,29.8367687857904,26.8014180768513,0.434094401133965,7.89850466548033,796.784195860235,79.4386309798525,0.617702651540162
7215275,980.400061191793,123.430942912001,72.8104575165993,157.985500754162,451.455515494666,119.688964118101,26.5725135292942,27.0813270984201,0.406874187014102,9.53392065452737,1368.46332769896,88.1796640220496,0.592089038220473
7218005,1075.46408934743,148.028969357574,81.0168948405783,208.669934619384,502.24604116667,149.320005174761,26.2308160879253,31.5781310252065,0.401252286340193,10.4169820670209,1701.6234119401,94.4599496367522,0.559290545676163
7218010,1060.48360663317,145.674568663865,81.4392111041236,201.754218121885,506.227384760288,148.460436677478,24.9202494282164,28.766435290538,0.401229285627471,11.0486241281014,1826.2238487223,89.9648983428228,0.557179049955062
7218015,1010.89256140855,142.164967701989,79.8507018256482,193.416220968355,490.340609444284,146.203145166988,23.5625853107566,25.5407616479608,0.394488650814659,11.4825814392577,1917.7282645016,83.6685647483807,0.556476865026738
7218020,986.503993594836,144.141535349682,76.4897512644803,201.895877503123,457.406382241012,145.601222506544,25.4711591651545,29.2107651010826,0.385406077902617,10.2641386899479,1685.37728311207,87.9896164785645,0.561562295988074
