gnd_id,tower_id,intersection_area
"1133040","25878",5537.9860534668
"1136080","25632",69113.7705993652
"1136080","26135",7796.86193847656
"1136080","25882",165672.516357422
"1136180","25881",460521.082519531
"1136180","25882",161136.254150391
"1136270","25633",66069.1352539062
"1136270","26135",169742.129425049
"1136270","26136",300557.379516602
"1136270","25886",368170.996520996
"1133020","25878",128356.723480225
"1133090","25629",679283.283325195
"1133090","25627",497254.714813232
"1133090","25628",326040.758544922
"1133090","26130",135217.270233154
"1121050","27145",31696.8249511719
"1121050","27395",384037.168792725
"1118020","26656",960.220458984375
"1118020","26408",119584.088134766
"1118020","27415",3087505.4602356
"1118020","27911",190407.510559082
"1106040","29643",101084.701934814
"1106040","29644",459808.177764893
"1106040","29894",4497.09225463867
"1106040","29895",14635.6432495117
"1121195","27135",11533.3425598145
"1121195","27136",175696.13973999
"1121195","27386",153688.710327148
"1103055","29639",86194.9434509277
"1103055","29640",68580.3648376465
"1103055","29891",58997.396697998
"1103115","29638",4204.99984741211
"1103115","29639",618568.719024658
"1103115","29640",78440.3133850098
"1103115","29389",13150.7195129395
"1103115","29388",147030.742340088
"1103115","29891",62431.043182373
"1103060","29640",152003.558502197
"1103060","29891",43654.0091552734
"1106060","29648",10.1064758300781
"1106060","29395",279484.075256348
"1106060","29396",1837.95513916016
"1106060","29897",338991.751464844
"1136350","24380",450875.045562744
"1136350","24880",1195418.55291748
"1136355","24879",265521.252471924
"1136355","24880",336967.667663574
"1133170","24623",405172.169525146
"1133170","24874",22448.637878418
"1133175","24623",380296.524902344
"1133175","24874",16704.8424682617
"1133180","24623",273167.001495361
"1136365","24626",493027.304595947
"1136365","24380",62510.8148498535
"1136365","24879",1324806.10653687
"1136365","24880",276522.184020996
"1136365","23875",28733.7743225098
"1136325","25633",41487.5420837402
"1136325","25385",737565.589660645
"1136325","25132",1586026.50396729
"1133185","24623",234315.885253906
"1133185","24373",80492.6243286133
"1133185","24122",21938.2739868164
"1136315","25130",301415.59967041
"1136315","24879",3416.19833374023
"1136315","24880",773301.686218262
"1133120","25124",186120.242706299
"1133120","24874",3425.97894287109
"1136295","25129",319901.141052246
"1136295","25130",287030.869506836
"1136295","24877",10343.7997741699
"1136295","24879",1044969.21783447
"1136295","24880",9465.36779785156
"1136335","25132",493597.539123535
"1136335","24880",152461.274902344
"1136340","25132",92836.8416748047
"1136340","24880",502391.757568359
"1136310","24626",140094.621948242
"1136310","25129",97770.2784423828
"1136310","25130",1859.95098876953
"1136310","24877",1753931.70300293
"1136310","24879",861018.182067871
"1136345","24880",383924.164642334
"1133165","25124",13862.4006652832
"1133165","24874",70699.7191467285
"1136005","27133",4367.28457641602
"1136005","27134",27077.3817443848
"1136005","27132",2475.08563232422
"1136005","27383",100381.429626465
"1136005","27384",549854.116455078
"1130055","27133",81902.9946594238
"1130055","27132",349607.070587158
"1130055","27383",334211.162597656
"1130055","27384",26471.2679443359
"1121185","27137",459256.849517822
"1121185","27135",22205.7230529785
"1121185","27136",803459.820373535
"1121185","26885",10353.0873718262
"1121185","26886",11477.1531066895
"1121185","27387",15370.5611572266
"1130045","27131",79543.0627441406
"1130045","27132",43813.8953857422
"1130045","27381",3468.00817871094
"1130045","27382",342852.528259277
"1136045","27135",274915.424713135
"1136045","27136",47629.6473388672
"1106215","29393",87891.8940734863
"1106215","29392",486025.878967285
"1106215","29141",36743.4055175781
"1106215","29142",77738.7184753418
"1130075","27133",309571.706329346
"1130075","27131",25064.5663146973
"1130075","27132",182308.496124268
"1130075","26881",414685.443817139
"1130075","26882",200520.677276611
"1130070","27131",326633.601745605
"1130070","27132",51727.6694946289
"1130070","26881",16325.5506591797
"1112115","27148",227662.722991943
"1112115","27145",2660.47698974609
"1112115","26895",205600.748535156
"1112115","27649",194231.547454834
"1112115","27647",171119.130371094
"1130035","27632",39004.3860778809
"1130035","27381",5304.49603271484
"1130035","27382",304516.620056152
"1130035","27383",108814.196533203
"1103150","29389",115914.969299316
"1103150","29390",95176.0715332031
"1103155","29641",9674.06207275391
"1103155","29389",2829.02612304688
"1103155","29390",295251.965789795
"1103155","29391",126.847015380859
"1106210","29393",226652.168304443
"1106210","29142",51954.7105407715
"1106135","29395",15550.5585327148
"1106135","29396",102.336975097656
"1106135","29394",373541.617004395
"1106135","29144",28176.4792175293
"1127025","29390",124675.383148193
"1127025","29391",128512.904663086
"1127025","29139",56408.7735900879
"1127025","29140",202153.300170898
"1103160","29389",292.021301269531
"1103160","29390",206297.011047363
"1106080","29648",60250.3192443848
"1106080","29397",137181.99307251
"1106080","29395",27097.8797302246
"1106080","29396",184455.948913574
"1103105","29640",136225.407226562
"1103105","29389",11187.4488220215
"1103125","29387",142979.727844238
"1103125","29388",15972.9169006348
"1103125","29137",377772.112731934
"1103125","29136",145731.257232666
"1127035","29391",197096.165374756
"1127035","29392",41445.544921875
"1127035","29141",102962.017242432
"1127035","29140",308751.676971436
"1106160","29398",68396.5299682617
"1106160","29399",298953.252716064
"1106160","29148",100824.058013916
"1106205","29393",352767.855438232
"1106205","29394",24986.4088745117
"1106205","29142",166917.968261719
"1112020","28658",864211.078277588
"1112020","28156",1946268.05651855
"1115260","28667",1181805.2232666
"1115260","29165",219002.868652344
"1115260","27911",1017526.60385132
"1109065","29149",30146.5343322754
"1109065","28897",540705.577392578
"1136190","26386",1407.22393798828
"1136190","26133",72307.9381408691
"1136190","26135",481442.112365723
"1115235","29425",1086083.58587646
"1115235","28675",1782139.21289062
"1115235","29171",2285997.54711914
"1115220","28667",205666.652496338
"1115220","29165",1386831.30316162
"1109085","28401",1125225.24014282
"1109085","28905",641070.99621582
"1109085","28902",122150.41293335
"1109145","28645",641009.334960938
"1109145","29147",37185.9686584473
"1109145","28895",55654.5146484375
"1109145","28896",579693.786193848
"1103090","29641",76485.9686584473
"1103090","29642",177283.775848389
"1103090","29390",72298.1458129883
"1103090","29391",279320.032470703
"1112005","28658",573369.148742676
"1112005","28405",2687033.8973999
"1112005","29158",777498.428833008
"1112005","28156",91102.4144287109
"1112005","28154",16519.8905334473
"1133030","25629",0.03973388671875
"1133030","25627",7884.68411254883
"1133030","26129",6217.24468994141
"1133030","26130",759278.250640869
"1133030","25877",39754.3930664062
"1133030","25878",36530.2510375977
"1136305","25629",60055.5663452148
"1136305","25379",469705.170501709
"1136305","25377",38433.0310668945
"1136305","25129",232748.931732178
"1136305","25126",13118.9123840332
"1136305","24877",394008.624786377
"1136175","25629",8744.78701782227
"1136175","25379",3459.17248535156
"1136175","26130",16604.917755127
"1136175","25881",449168.97756958
"1136205","25632",660.389404296875
"1136205","26135",661106.971343994
"1103095","29641",263931.357025146
"1103095","29642",3163.73764038086
"1103095","29390",71899.7343139648
"1136210","25632",141889.881347656
"1136210","26135",228881.293548584
"1136200","26135",592970.549987793
"1136200","26136",269744.664093018
"1106025","29643",26433.4645080566
"1106025","29893",93602.6026611328
"1106025","29894",58953.8646850586
"1136280","25633",102390.122406006
"1136280","25132",922122.951873779
"1136280","25130",31534.1658630371
"1136280","24880",67757.393157959
"1136285","25633",676954.837677002
"1136285","25632",22813.5100402832
"1136285","25132",75635.771484375
"1136285","25129",89035.4099731445
"1136285","25130",733230.405395508
"1106100","29644",178702.338531494
"1136360","24879",386552.891876221
"1136360","24880",109204.661651611
"1103100","29641",94966.1042175293
"1103100","29640",136687.140014648
"1103100","29389",19225.8391113281
"1103100","29390",60693.0310058594
"1106140","29396",303684.0546875
"1127030","29643",10393.7666625977
"1127030","29642",312691.557067871
"1127030","29391",327443.959747314
"1127030","29392",77768.0374145508
"1127030","29893",6462.27880859375
"1127030","29140",1284.94409179688
"1106085","29395",305923.706176758
"1106085","29396",213209.25982666
"1106085","29394",6817.84371948242
"1106085","29144",9706.15530395508
"1130050","27132",161455.567779541
"1130050","27382",23338.8434143066
"1130050","27383",313619.346130371
"1121190","27137",31855.3600158691
"1121190","27135",540.762512207031
"1121190","27136",155539.348724365
"1121190","27387",527796.074035645
"1121190","27386",5780.08364868164
"1136105","26387",248478.499725342
"1136105","26385",473775.77142334
"1136105","26386",215409.474578857
"1136105","26889",28312.3842163086
"1136105","26887",111503.64666748
"1136105","26886",14061.3649902344
"1121150","26389",10128.2633666992
"1121150","26893",216135.299713135
"1121150","26891",576390.429504395
"1133195","24373",0.413116455078125
"1133195","24122",480051.312194824
"1133190","24373",140714.841949463
"1133190","24122",275306.217010498
"1133130","25126",453953.569580078
"1133200","23621",52852.1778564453
"1133200","24122",339204.523742676
"1133200","23872",133369.440185547
"1112200","26391",635633.97543335
"1112200","26893",216602.649932861
"1118115","26656",1518119.11126709
"1118115","26408",681302.140655518
"1112205","26389",134574.331451416
"1112205","26391",226723.608428955
"1112205","26893",256507.648742676
"1112205","26891",524659.168823242
"1118125","26403",1717202.81234741
"1118125","26905",538928.47946167
"1121100","27137",110053.266906738
"1121100","27389",13711.2491760254
"1121100","27387",256506.266601562
"1121100","27388",542845.587219238
"1130040","27131",13913.2249755859
"1130040","27130",1390.85852050781
"1130040","27632",3088.89559936523
"1130040","27381",400087.557006836
"1130040","27382",80544.9473266602
"1136010","27134",22016.7185058594
"1136010","27384",263854.728668213
"1121200","27134",197670.4559021
"1121200","27135",27591.0162353516
"1121200","27636",23515.2398681641
"1121200","27386",698957.277160645
"1106005","29643",1370.16094970703
"1106005","30144",75478.0334472656
"1106005","29893",418065.078613281
"1103130","29388",19375.0440979004
"1103130","29137",99948.4244384766
"1106110","29644",503.861145019531
"1106110","29393",125807.773468018
"1106110","29392",128138.378814697
"1103140","29389",281853.40133667
"1103140","29388",235363.049682617
"1103140","29139",17154.2227478027
"1103140","29137",77093.9176940918
"1103140","29138",310337.1847229
"1112190","26393",852613.430145264
"1112190","26391",140517.8019104
"1112190","26392",51932.7182312012
"1112190","26894",503398.086517334
"1112190","26895",238431.607543945
"1118225","26408",1190226.78048706
"1118225","25412",1709546.70822144
"1118225","27415",5241869.90142822
"1118150","27152",439618.960479736
"1118150","26905",88093.8296813965
"1118150","26148",882909.334899902
"1118150","27404",42286.8498840332
"1112195","26391",79768.332611084
"1112195","26893",317779.041412354
"1112195","26894",382496.325256348
"1109170","28643",218247.836181641
"1109170","28641",85140.7891235352
"1109170","28642",398132.645294189
"1109170","28893",166332.898651123
"1109125","28649",870508.983642578
"1109125","28397",1000271.87643433
"1109125","28901",35671.7719116211
"1109125","28899",312102.645904541
"1109125","28900",162.072113037109
"1109185","28645",61342.2901611328
"1109185","28644",509042.338653564
"1109185","28394",678312.276977539
"1115255","28667",2660701.60617065
"1115255","27911",54181.0828552246
"1109135","28645",70723.8692932129
"1109135","28646",556784.717285156
"1109135","28897",191693.099151611
"1109135","28896",97393.8559875488
"1109100","28405",920265.058074951
"1109100","28401",461553.370880127
"1109100","28905",323722.370697021
"1109100","28154",220979.169586182
"1109075","28649",195291.251037598
"1109075","28397",111283.71484375
"1109075","28400",1168749.76705933
"1109075","28901",1177864.26919556
"1109075","28902",221577.10244751
"1109165","28642",34871.0999755859
"1109165","28891",4319.60797119141
"1109165","28892",558764.634216309
"1133210","23370",129193.256958008
"1133210","23621",350944.682922363
"1133205","23621",351350.095245361
"1133205","23872",50503.1897277832
"1121165","27137",123857.975311279
"1121165","26889",234576.504455566
"1121165","26887",816034.672332764
"1121165","26886",124313.756286621
"1136065","26633",123681.355957031
"1136065","26634",72017.2477416992
"1136065","27135",45318.261138916
"1136065","27136",40398.8337402344
"1136065","26885",585003.736114502
"1121160","26889",390924.225372314
"1121160","26890",3607.82312011719
"1121155","26389",2660.01879882812
"1121155","27142",485.739593505859
"1121155","26891",920133.811828613
"1121155","26892",74189.7947387695
"1121155","26890",323240.62387085
"1131025","26629",41583.8136901855
"1131025","26630",578152.489562988
"1131025","26379",29398.2998046875
"1131025","26378",10887.4206542969
"1131025","26881",91879.6325683594
"1131025","26882",147477.129058838
"1131025","26880",224311.674102783
"1121040","27143",1167599.25292969
"1121040","27142",1102.19827270508
"1121040","26892",66301.8036499023
"1121040","27645",163844.963195801
"1121040","27395",510415.634765625
"1133070","25377",26700.144744873
"1133070","25376",221686.161407471
"1133105","25377",31998.9545898438
"1133105","25376",29598.319732666
"1133105","25125",52475.9489135742
"1133105","25126",199484.764404297
"1136300","25379",327179.438446045
"1136300","25129",2195.70986938477
"1133060","25375",419406.023254395
"1133060","25125",237576.405029297
"1133060","25124",27846.0697631836
"1133140","25126",320503.647491455
"1133115","25376",42773.6696472168
"1133115","25125",459118.719390869
"1133115","25126",27377.391418457
"1133115","25124",19643.4751281738
"1133115","24874",72970.1892089844
"1127090","27633",18752.7879943848
"1127090","27632",592479.750640869
"1127090","27381",42830.2804870605
"1127090","27883",27007.44140625
"1136290","25129",465576.280822754
"1136290","25130",707452.748138428
"1130010","27633",163110.353515625
"1130010","27634",389658.305541992
"1130010","27884",651.932006835938
"1133150","25377",251902.042999268
"1133150","25126",66725.3928833008
"1130005","27633",260440.748718262
"1130005","27632",71493.3926391602
"1130005","27382",15939.9864196777
"1130005","27884",0.00048828125
"1121030","27643",400230.616912842
"1121030","27642",1143224.53497314
"1121030","27392",6.32489013671875
"1121030","27894",22227.2568359375
"1121030","27892",26666.1364746094
"1130020","27635",302221.203521729
"1130020","27636",95575.1089172363
"1130020","27383",188349.890899658
"1130020","27384",275744.855072021
"1124090","27635",9550.10610961914
"1124090","27636",533621.298522949
"1124090","27386",17634.6624145508
"1124090","27887",25526.155456543
"1121060","26890",131183.498596191
"1121060","27643",55771.7624206543
"1121060","27642",17553.8860168457
"1121060","27392",383542.54510498
"1130015","27635",469303.777954102
"1130015","27634",315069.405914307
"1130015","27383",3774.49676513672
"1112085","27155",216937.598114014
"1112085","27152",305271.812042236
"1112085","27404",2246805.35067749
"1112085","27908",67584.1310424805
"1133145","25377",332702.013122559
"1133145","25126",131233.887786865
"1112105","27148",1412568.64825439
"1112105","26897",4423.28399658203
"1112105","26895",89797.1865539551
"1112105","27649",518838.005737305
"1109285","27646",68623.5442504883
"1109285","27649",16104.2116394043
"1109285","27647",959993.492584229
"1109285","27395",293105.90536499
"1112100","27149",439144.475769043
"1112100","27148",638626.705505371
"1112100","26897",1456.34762573242
"1112100","27649",118058.238006592
"1112100","27902",36655.6392822266
"1112110","27649",636933.617156982
"1118065","26656",7505.39996337891
"1118065","27155",1052767.32559204
"1118065","27911",652704.013977051
"1118030","26408",2832.92620849609
"1118030","27415",3732349.15405273
"1115110","29670",1535695.42962646
"1115145","29429",958539.533843994
"1115145","30181",205338.451416016
"1115105","29670",927403.818756104
"1115120","29670",15440.5528259277
"1115120","29925",1860882.10037231
"1115095","29670",618707.912811279
"1115095","29917",1612554.54537964
"1115095","29165",2527603.8039856
"1109035","29405",1261201.56808472
"1109035","30158",49090.2299499512
"1109035","29909",9383.30889892578
"1109035","28905",0.00543212890625
"1115100","29670",1743814.81982422
"1115100","29165",50083.8996582031
"1109030","29405",1217042.06518555
"1109030","30158",160022.269805908
"1115050","30181",756016.307678223
"1115140","30181",805132.545288086
"1115065","29425",353176.240203857
"1115065","29925",1997665.23718262
"1115075","29670",1259358.59185791
"1115130","29429",914780.546508789
"1115130","29425",223072.091308594
"1115130","30181",913310.120666504
"1115085","30420",150257.786956787
"1115085","29670",473851.434234619
"1115085","29917",839183.348571777
"1115080","29670",646241.954589844
"1115090","29917",1185739.22149658
"1115090","29165",373408.800811768
"1115025","30430",1445110.44894409
"1115025","30928",1190122.93218994
"1115025","29925",1689715.09222412
"1133015","25877",65624.0318908691
"1133015","25878",44859.9590148926
"1115135","29429",286705.668212891
"1115135","30181",374506.174102783
"1112345","25642",1427705.72973633
"1112345","26141",309568.51864624
"1112345","25138",373891.277587891
"1112345","25136",262365.697753906
"1131045","26629",49762.3838806152
"1131045","26378",606772.986755371
"1115015","30673",1239955.1875
"1115015","30928",2584020.80111694
"1115015","29670",896827.177947998
"1115015","29925",2304410.66650391
"1115005","30673",772759.099060059
"1115005","30420",1367320.83148193
"1115005","29670",438097.589050293
"1115005","29917",59816.9786682129
"1115020","30928",243213.511810303
"1115020","29925",1235579.32565308
"1136115","26387",193780.49319458
"1136115","26889",674230.278686523
"1136115","26890",295188.104095459
"1131055","26127",112508.965179443
"1131055","25876",290145.111450195
"1136050","26633",118768.590820312
"1136050","27135",54739.5957641602
"1136050","26885",184985.656677246
"1136050","26884",415718.72064209
"1136035","27133",40166.9682006836
"1136035","27134",147309.562927246
"1136035","26883",220723.106964111
"1136035","26884",130200.589660645
"1115125","29670",154627.282165527
"1115125","29925",955519.887359619
"1115125","29171",1025981.10610962
"1121145","27145",18870.4153137207
"1121145","26893",612568.469116211
"1121145","26891",149283.995880127
"1121145","26892",287296.322906494
"1115035","30683",378359.672180176
"1115035","30430",1204818.76361084
"1115035","30181",48171.7295837402
"1115225","29670",119790.392364502
"1115225","28667",1316598.96868896
"1115225","29171",1815002.99859619
"1109180","28643",413581.728790283
"1109180","28644",20750.167755127
"1109180","28393",6.51226806640625
"1109180","28392",150911.287841797
"1109130","28646",502052.384674072
"1109130","28397",118381.348266602
"1109130","28396",596232.273498535
"1109130","28899",149221.325958252
"1109130","28897",53904.2695007324
"1109175","28643",309545.151947021
"1109175","28644",15224.491607666
"1109175","28893",77099.2015075684
"1109175","28894",63546.9463806152
"1115195","28658",117662.309814453
"1115195","28912",442711.778656006
"1115195","28156",125519.151672363
"1109190","28645",80523.7515563965
"1109190","28646",781198.148071289
"1109190","28396",882766.496856689
"1109190","28394",239119.036499023
"1109190","28146",10670.0004882812
"1109190","28144",15043.7683410645
"1109260","28643",166634.322265625
"1109260","28641",91981.0127868652
"1109260","28642",143802.151428223
"1109260","28391",390025.774810791
"1115280","28912",311914.683227539
"1115280","28156",523142.745544434
"1115280","27908",461967.34262085
"1115270","28912",412533.778869629
"1115270","27908",444922.405212402
"1109140","29148",53749.7464904785
"1109140","28897",415843.128143311
"1109140","28896",75587.3496704102
"1109150","28645",25507.7846374512
"1109150","28643",18273.654083252
"1109150","28644",678642.024688721
"1109150","29147",102808.091918945
"1109150","29146",1667.30880737305
"1109150","28894",74883.4885864258
"1109150","28895",865572.097045898
"1109150","28896",7670.3039855957
"1115210","29165",429334.012115479
"1115210","28912",929701.88470459
"1115205","29165",74034.9192810059
"1115205","28912",1406872.49487305
"1115200","28658",446748.650299072
"1115200","28912",869781.619873047
"1115245","28667",1673589.67544556
"1109090","28405",255548.696655273
"1109090","29158",16949.9789123535
"1109090","28905",1484874.93334961
"1115215","29165",1997930.9967041
"1115215","28912",96821.1124572754
"1115215","27911",69880.4937438965
"1115170","29425",990396.316680908
"1115170","29925",324625.114349365
"1115170","29171",3563763.67404175
"1115160","29425",1043714.15673828
"1109155","29396",11290.7461547852
"1109155","29146",250544.733734131
"1109155","29144",67208.8462524414
"1109155","28893",255947.197052002
"1109155","28894",916505.422515869
"1109155","28895",14375.6596679688
"1115230","29429",1419275.87182617
"1115230","29425",2402234.32141113
"1115230","28675",1962017.83599854
"1109080","29405",890.583312988281
"1109080","28401",1378609.76217651
"1109080","28400",68606.1701049805
"1109080","28905",71195.3642272949
"1109080","28901",559684.525421143
"1109080","28902",3019376.0826416
"1109160","28642",45849.6235351562
"1109160","29144",26558.9749145508
"1109160","28893",856342.705200195
"1109160","28892",81912.5888366699
"1109070","28649",92356.0030822754
"1109070","29149",123018.670562744
"1109070","28901",113379.863494873
"1109070","28899",1034100.12515259
"1109070","28900",724397.001037598
"1109070","28897",19058.0688781738
"1115240","28667",3648148.92147827
"1115240","29171",2891771.16549683
"1115240","27415",154584.935546875
"1115115","29670",830313.685577393
"1115115","29171",54431.9825134277
"1115165","29425",3377042.73596191
"1115150","29429",166717.768676758
"1115150","29425",1263726.59701538
"1109005","29650",1258739.08050537
"1109005","29401",499012.20803833
"1109005","29399",31465.9653015137
"1109005","29903",24878.5273742676
"1109020","29654",328171.704742432
"1109020","29403",1184376.36901855
"1109020","29402",2.52606201171875
"1109020","29151",259800.89944458
"1109010","29650",1269.88479614258
"1109010","29401",365823.938568115
"1109010","29402",796114.781066895
"1109010","29903",228916.711975098
"1109010","29149",3401.32852172852
"1109010","29151",1893.25958251953
"1109015","29654",42094.3703918457
"1109015","29403",55948.3215637207
"1109015","29402",697109.211151123
"1109015","29151",268475.936462402
"1115155","29425",389756.07409668
"1112055","28401",203767.305969238
"1112055","27649",1396734.7164917
"1112055","27647",1910.38970947266
"1109220","27645",629407.850891113
"1109220","27894",8283.16732788086
"1109220","27895",1315972.67193604
"1115325","27911",110129.522796631
"1115325","27908",819685.759307861
"1109215","27645",381518.329925537
"1109215","27646",326258.733123779
"1109215","27395",7264.32122802734
"1109215","27897",228132.069610596
"1109215","27895",257480.709838867
"1112090","27152",873993.025604248
"1112090","27654",66889.5413208008
"1112090","27404",206201.805450439
"1112125","27145",1144919.35760498
"1112125","27647",160819.112365723
"1112125","27395",40766.7509155273
"1118230","25412",716953.881347656
"1118230","26168",88182.6596374512
"1118230","27415",9689464.91268921
"1118045","26656",1407066.46548462
"1118045","26408",610928.945007324
"1118045","27415",13135.3068847656
"1118045","27911",157219.120849609
"1112080","27654",2330976.86062622
"1112080","27404",789328.193115234
"1112080","28156",887258.79876709
"1112080","27908",746377.415100098
"1115295","27911",2404613.76956177
"1115295","27908",110123.109741211
"1115330","27908",1945576.85894775
"1109110","28154",1116947.55340576
"1109110","27902",138593.673065186
"1118005","27911",1955345.24212646
"1109200","28401",1108667.61907959
"1109200","28400",71331.6112976074
"1109200","27649",5850.14401245117
"1109200","27647",4120.04028320312
"1109200","27897",741668.547546387
"1112025","27654",1004951.23718262
"1112025","28156",905949.628967285
"1112025","28154",229075.761444092
"1109270","28143",520101.466522217
"1109270","27891",78045.822479248
"1109270","27892",86.2633972167969
"1115310","28675",714190.654174805
"1115310","29171",388985.26651001
"1115310","27415",59201.7357788086
"1109195","28397",859906.398010254
"1109195","28396",64567.6968994141
"1109195","28146",636534.468017578
"1109195","27895",147491.189422607
"1109265","28393",713390.014862061
"1109265","28392",225677.01965332
"1109265","28142",151499.137237549
"1109265","28140",34697.4953918457
"1109265","27891",327396.525543213
"1109265","27890",421062.863586426
"1109120","28397",197199.99621582
"1109120","28400",788959.700500488
"1109120","27897",944831.610717773
"1109120","27895",127999.440338135
"1109240","28142",97604.0504150391
"1109240","28143",17799.2809143066
"1115315","28675",36652.3587036133
"1115315","29171",35465.6595153809
"1115315","27415",2829354.70117188
"1109105","28405",246557.895385742
"1109105","28154",658833.966644287
"1118010","28667",51132.8625488281
"1118010","27911",2320321.40182495
"1109245","28643",2300.29385375977
"1109245","28644",134483.298675537
"1109245","28393",141490.245849609
"1109245","28394",147750.244873047
"1109245","28392",32493.4000854492
"1109245","28142",345.442413330078
"1115250","28667",2204813.01083374
"1115275","28912",363712.772399902
"1115275","27908",337723.61517334
"1115305","28667",730673.85333252
"1115305","29171",1064367.25762939
"1115305","27415",2082426.49331665
"1109115","28401",1051302.58938599
"1109115","28400",1234683.33944702
"1109115","27897",3997.82843017578
"1109255","28643",23627.7648010254
"1109255","28391",251432.05380249
"1109255","28392",262390.865570068
"1109255","28140",80267.6691894531
"1109235","28393",102580.846679688
"1109235","28394",715284.343688965
"1109235","28142",722462.16986084
"1109235","28143",314705.433959961
"1109235","28144",298848.15447998
"1109235","27891",4702.2917175293
"1115265","29165",68991.6442260742
"1115265","28912",99936.4869384766
"1115265","27911",2167175.19509888
"1115265","27908",267797.663970947
"1133065","25626",146193.379821777
"1133065","25375",205802.800842285
"1136245","25629",9511.20651245117
"1136245","25379",774436.891967773
"1136330","25385",473478.847229004
"1136330","25886",92078.9555969238
"1136330","25132",69166.8430175781
"1133110","25626",93808.4454040527
"1133110","25375",102588.804534912
"1133110","25376",348125.161346436
"1133110","25125",12874.2616882324
"1136250","25632",127758.121429443
"1136250","25379",244336.510284424
"1136250","25129",835218.169769287
"1133135","25377",149166.835662842
"1133135","25126",208793.8152771
"1133100","25628",54050.7446594238
"1133100","25377",218847.010131836
"1133100","25376",18924.5234985352
"8130275","26492",3005555.24868774
"8139020","26754",165275.903503418
"8139020","26752",1662101.19543457
"8139020","25997",199.765197753906
"8139040","26752",1091074.97271729
"8139040","25997",3653696.02072144
"8139040","25747",610.023101806641
"8133075","27006",144302.322601318
"8133075","26755",499280.646759033
"8130290","26492",2377657.69677734
"8133105","27006",24428.0897521973
"8133105","26755",902166.013122559
"8133160","26005",4951527.79678345
"8133160","25763",845853.310943604
"8133160","27518",55798.1788635254
"8133150","27006",2.46014404296875
"8133150","26755",103019.2578125
"8133150","26005",3443862.30548096
"8130270","25997",1039999.98110962
"8130270","27247",1585533.47244263
"8130270","26492",1993085.89535522
"8133070","26755",457002.800750732
"8133070","26754",534752.182739258
"8130280","27494",1103274.62792969
"8130280","27489",1056489.5329895
"8130280","26492",3956841.93035889
"8139005","26752",1232983.26956177
"8139005","25997",1601559.38134766
"8133095","26005",2654836.89624023
"8133095","27518",52877.291595459
"8133095","28015",442391.73425293
"8133095","27764",633315.67880249
"8130285","24734",120661.47088623
"8130285","24732",1725049.41223145
"8130285","27489",8742757.35531616
"8130285","26492",7501099.15597534
"8133080","27006",741039.019012451
"8133080","26755",214178.008544922
"8133085","27006",1011705.55349731
"8133085","26755",114094.307769775
"8133085","26005",353223.136657715
"8130265","26752",854059.140075684
"8130265","25997",924756.375244141
"8130265","27498",298409.070800781
"8130265","27247",3942500.72973633
"8118170","29026",2018116.35955811
"8130245","27494",4266679.83752441
"8130245","27489",1190641.52923584
"8130245","26492",37324.6623535156
"8136115","27006",2062259.89587402
"8136115","26755",558.524505615234
"8136135","25763",3985856.91567993
"8136135","27518",4852437.27148438
"8136135","28015",936479.743286133
"8136135","27764",14274.6767578125
"8130250","27494",95764.8057250977
"8130250","27247",428272.491363525
"8130250","26492",1184621.70321655
"8133090","27006",926285.330169678
"8133090","26005",344246.644348145
"8133090","27763",610286.569519043
"8133090","27764",98595.3587341309
"8133055","27006",395851.27645874
"8133055","26755",419991.590789795
"8133055","26754",58307.6252441406
"8124125","29766",1284835.52755737
"8124125","30021",1177790.44277954
"8127150","30261",223642.0284729
"8127150","29004",171789.186004639
"8127150","28751",429748.394470215
"8136140","27518",4182079.45666504
"8118145","29533",76839.6538391113
"8118145","30036",3077831.71987915
"8118145","28535",1801397.26245117
"8118145","28788",107652.433013916
"8133035","26752",6130358.0930481
"8133035","28004",39250.7459716797
"8136130","27518",62517.4447937012
"8136130","28015",3523953.48431396
"8136130","27763",138074.29864502
"8136130","27764",1963387.44760132
"8130240","27494",2043686.61300659
"8130240","27489",2862726.41030884
"8130215","27498",1463028.96231079
"8130215","27247",198570.692504883
"8130215","28004",992429.75402832
"8136085","28519",365410.853118896
"8136085","28015",1232911.78778076
"8124280","29012",155149.14352417
"8124280","28004",3812110.54675293
"8142135","24732",1412194.84820557
"8142135","23973",2092138.53988647
"8103160","39559",6674527.25033569
"8124030","31274",4000818.9390564
"8130120","28753",610242.199523926
"8130120","28754",819571.521392822
"8127055","30261",2593216.3175354
"8127075","31274",3152314.02581787
"8127075","30261",1012.73394775391
"8106020","42074",9752740.74932861
"8106020","42085",1811714.05712891
"8106020","40566",3847402.61834717
"8106020","41318",1875121.41271973
"8106005","42074",9755534.39764404
"8106005","41318",1654776.81994629
"8106030","42085",28600496.1756287
"8106030","39832",699978.283660889
"8106100","38060",1083.92294311523
"8106100","38812",4790443.67166138
"8106085","40566",4528444.26049805
"8106085","41318",778900.1612854
"8106065","40566",5772117.38931274
"8142085","23744",5573437.54455566
"8106145","38812",2169099.17831421
"8109030","35295",3437069.72833252
"8109030","34303",2852941.17181396
"8109030","36311",1857621.85806274
"8109040","34303",4468237.20565796
"8109040","36311",1595607.90588379
"8109025","35295",4333636.01730347
"8133170","26005",1740758.50445557
"8133140","26755",303758.666351318
"8133140","26005",289566.307922363
