tower_Id,tower_area
"39263",3935643.75872803
"35164",1465482.79269409
"26378",1895853.18197632
"35166",1473959.25369263
"1846",5579960.62646484
"39260",3595326.41851807
"39262",1424524.60461426
"39255",5404614.49459839
"26427",28713130.716217
"14133",97852068.3390198
"39252",10376224.0559998
"47454",3684900.39877319
"59745",11312322.5166321
"39246",15615939.3399048
"35203",20244489.9402771
"55633",99451264.2553101
"26408",20379489.7184753
"10586",1941052.39349365
"35193",14236603.7608948
"35187",6378923.38583374
"22877",9634348.6635437
"63816",46343158.5284729
"35183",5919208.44711304
"55680",103335814.948151
"35185",4027245.009552
"14673",34474714.4461975
"22869",2154430.18841553
"39275",6781632.1541748
"26964",48971487.9875793
"35178",7476266.2232666
"39271",5007803.89715576
"35237",26073584.3340454
"39274",5247434.64572144
"108984",3545393.97341919
"108985",11507070.6036072
"108975",4355445.90197754
"88463",125582834.928741
"10616",53626716.4187317
"76227",805257.948181152
"84366",16474439.3516235
"108968",3764195.5881958
"10609",25269920.0935364
"27006",20284776.0759888
"35218",18944497.0879822
"43412",1385734.30453491
"43413",671153.976623535
"10601",25458576.6585999
"10655",33538555.3848267
"31082",94486698.6521606
"14745",50141080.3344116
"22940",31926692.2799988
"27042",24984490.5933533
"43449",13361406.9329834
"47543",19558548.4877625
"80352",88347867.6212769
"35249",21128797.9289856
"43443",8531661.71621704
"35244",17670029.7631531
"43440",5743795.88775635
"22928",26511270.7017822
"10633",29983562.7310486
"47535",31637588.7592163
"35295",79085678.6954956
"6588",11400438.0635681
"39391",57308379.8059998
"43494",15845922.3937683
"10681",39739025.1591187
"43483",9753080.58825684
"31172",8303072.28579712
"43484",14038488.9032288
"51681",889874.999908447
"51682",1024138.13513184
"39375",45815393.335968
"22963",45539200.9844055
"96718",16574912.1265564
"31166",5640731.75531006
"22966",42925490.0671082
"18866",9463300.33621216
"31161",3272705.04620361
"10665",13699877.7089844
"18861",4743233.00817871
"31156",1407459.62017822
"22955",50595307.0641479
"31157",3273634.98156738
"104984",19761421.5346985
"31151",1410849.06564331
"31152",2215505.09292603
"39427",1573395.46075439
"39428",2860535.09295654
"55761",52551705.2021179
"39430",4318952.94775391
"43523",24080832.3607483
"31148",1646133.39178467
"31149",1472689.24853516
"10717",42573488.9479675
"31150",1222376.01797485
"43526",12514898.5231628
"43518",30301239.6546936
"6609",29954346.4573975
"80420",119564000.018188
"27098",7005684.46246338
"80411",3103793.74697876
"72218",25263436.8803711
"80412",1059680.6930542
"80413",4035062.02539062
"68111",20807522.2503052
"68110",17951263.2182312
"68103",3924124.86288452
"80406",42228200.143219
"68104",1755615.64712524
"72201",57758325.7129211
"39457",9572110.83413696
"80397",50104127.9895935
"27142",1186351.52270508
"27135",639282.796356201
"27136",1371915.68206787
"27137",1211462.62124634
"55845",66489375.6279907
"27138",917044.206207275
"27131",1510485.11437988
"6635",32294192.3713989
"27132",846201.114501953
"59941",65549112.8075867
"27133",1108319.4932251
"27134",1499113.25796509
"39446",11769869.4458923
"2595",3795720.64871216
"27130",307303.667175293
"55838",26465400.7712708
"55831",17336857.9395752
"55832",7679970.08798218
"2591",5387801.94961548
"59927",155233913.493195
"18925",45725278.8454285
"39433",8545347.57452393
"43530",10431314.2234802
"51725",25796664.1416626
"6668",27620740.8535461
"43571",84907622.4004517
"2627",6039119.40103149
"14859",43669018.8536987
"27155",6571446.43936157
"35368",229305776.699768
"27152",6877299.98748779
"34915",4899325.87280273
"2620",13461617.7305603
"39011",1261936.64398193
"27148",2443240.8572998
"27149",4693515.45446777
"2615",13639657.0674133
"34913",1742336.24639893
"27143",1641380.70303345
"34914",1910218.94522095
"39008",1908475.52386475
"27145",2158805.24960327
"2611",12869245.2001343
"39010",1558760.28497314
"39006",3926673.32299805
"2605",11949385.5084229
"92233",149399814.229126
"63586",80671419.4439697
"67698",157170396.227295
"10335",6135201.57574463
"31281",13260075.1537781
"27175",15658124.6107178
"34939",7204849.77371216
"63574",52501816.4558411
"10334",2241223.14666748
"22630",11619587.8201294
"31274",35117337.1058044
"22619",5300180.81719971
"34934",4785818.49069214
"30812",138397921.698853
"34924",3648042.51806641
"34925",2572233.04415894
"26708",45411224.2200012
"84123",105319931.491089
"108733",7097288.83300781
"39017",3180356.60223389
"108724",4792925.36264038
"26755",6419325.28820801
"108722",6802982.37493896
"26752",17267777.8403015
"108717",3555045.87536621
"26754",6039836.13739014
"75974",3048314.20947266
"59555",47982609.9947815
"14452",65706516.1664429
"43160",10409926.6460266
"34959",33647184.2426453
"43162",2678821.18197632
"43151",38909623.5899658
"47253",32310540.1856689
"22634",8462798.55493164
"47295",15730599.709198
"88242",39469188.2810669
"10383",36405881.9544983
"26782",69657059.1500854
"47288",19495370.8731079
"14475",88891212.5238342
"34990",8732277.2265625
"22671",10585388.0094604
"104701",19720021.691803
"22673",5895067.871521
"71888",56559327.1089478
"96486",117015751.526398
"84179",100817778.187622
"6333",14510576.0484009
"18629",27477465.0811768
"75975",1703395.27581787
"96468",20206044.7328491
"67842",46922759.6459961
"51430",1165877.75439453
"18616",10504305.6878357
"30912",1872866.06225586
"30913",2890385.88259888
"30908",3617330.39700317
"43220",26541295.0987549
"30909",4059557.890625
"10414",15918261.8822327
"30903",908137.110656738
"30904",2466648.42935181
"67824",153825619.798584
"30899",691146.956939697
"84221",124191854.352905
"30900",1086793.23483276
"30901",964078.122772217
"43213",27593905.2497864
"22700",50912990.0078125
"30902",1684811.12634277
"39113",309376822.66806
"30897",1325687.14831543
"30898",836955.627990723
"84212",53203721.3057556
"6365",10291465.1994629
"6366",14251566.057373
"84207",42061299.9443665
"22751",35578301.4460449
"10458",50159007.0411072
"43261",13660027.0449829
"6353",38580240.8734131
"71964",12384055.2946472
"26846",57044768.6078796
"80160",7259701.05273438
"10444",36194838.3692627
"80161",5476520.40139771
"71961",43392806.5811768
"67855",15294729.3144531
"39148",16389409.4335632
"39149",2921260.42514038
"59635",16077621.7992554
"30928",18123630.290802
"67854",3056415.68395996
"55535",58765280.6834717
"47342",164957355.916779
"51431",475946.899261475
"39201",15273891.7705078
"51432",2975758.6763916
"26883",1311319.73654175
"35102",133019675.333344
"26884",770245.29800415
"26885",789901.605194092
"26886",1428218.25744629
"30979",48715009.458374
"26879",448199.085266113
"39191",9068578.09234619
"26880",1066262.64083862
"26881",637574.061035156
"26882",981875.17175293
"101215",89705664.8666382
"80193",156858707.322937
"10477",38430865.675354
"2342",5031615.46469116
"22768",226634878.388794
"39176",1799066.01165771
"39178",3859433.96002197
"39236",20716030.8226013
"14620",51508550.3297729
"30953",67678079.5576477
"68454",8519522.35574341
"39230",15389116.4242554
"51520",53832643.2510986
"6414",15152826.8612976
"26905",6006506.85467529
"2372",5126463.35095215
"2374",3266555.3140564
"30995",11919497.0950012
"26895",2353942.27566528
"35683",9753375.59341431
"26897",3525172.57022095
"26891",2837508.81546021
"35686",9207483.27716064
"26892",1176894.1088562
"26893",2137165.04190063
"30994",30274029.3634949
"26894",1598071.33172607
"26887",1288400.11587524
"35675",6519995.31896973
"39776",5947551.13372803
"26889",2207805.3404541
"39777",8880656.01528931
"26890",1746864.60925293
"47972",25625164.5753784
"2357",6610875.18331909
"39772",5989153.18740845
"2351",11118495.2520447
"47968",26312790.9221191
"39767",105819.097808838
"2354",2917184.68392944
"2347",5827950.61901855
"39769",5090686.93405151
"39764",3234324.00732422
"39765",1926742.00808716
"35665",1461840.25671387
"39766",2679997.03210449
"39759",7819482.38259888
"26938",105107771.276733
"39762",4825424.44619751
"39755",12969231.8605042
"109473",7775901.91217041
"31027",7620917.0617981
"31028",1771881.85995483
"31029",3468410.97418213
"68455",42455402.1619263
"76654",94349222.6658325
"27494",17801743.502655
"11092",21605204.2658081
"23388",7809864.24090576
"27489",55544386.905365
"35700",20769710.1139526
"11087",9042624.21524048
"39796",70458710.6579285
"23386",6311010.75317383
"84902",182416082.438416
"39791",14027049.4014893
"23379",7070200.53689575
"39790",14383256.5673218
"23371",1788554.84057617
"109495",1628941.42364502
"109496",2471919.56762695
"109497",4173558.71514893
"47982",30023043.437561
"35745",6852120.22320557
"23370",1443057.91253662
"47977",24670669.7191467
"23427",28282234.8558044
"109494",13504699.096405
"109487",7104807.92871094
"11128",65058101.6266785
"48032",34668084.1317749
"39832",174135835.57724
"27518",50324433.611145
"76728",1752206.11764526
"7077",2760695.95513916
"7078",11023528.0058136
"43914",4921378.77581787
"19360",1341793.2086792
"27498",12179344.1611328
"31651",3698730.52362061
"35769",22050769.0337524
"31652",1914736.62365723
"35755",40025422.3482666
"43957",25872427.6223755
"15246",127654305.747406
"97251",34748492.2624512
"60350",60415400.1477356
"60344",43659468.0227051
"105460",2412213.69555664
"105461",2299399.40322876
"60331",35465932.3246765
"44002",15417437.5099792
"43995",6139930.28610229
"7088",16721088.8366394
"72706",22093982.1327209
"43992",13752531.6975098
"7085",13751558.6640778
"31675",6755543.59710693
"39883",910528.247741699
"43984",11108047.3696289
"43980",26697275.853241
"52182",9660943.0803833
"68587",61110823.9269104
"11238",78039768.894104
"31663",4918743.56503296
"31666",6880761.33743286
"39941",11335030.8887939
"7133",28473729.6977234
"31660",2180645.89938354
"105489",25192554.896759
"7129",14340982.4380798
"11223",6623697.33407593
"31656",3380900.91851807
"80877",150548541.33725
"11225",11845400.2189026
"39932",6146814.0196228
"105481",13333235.5656128
"11222",8708609.06091309
"39930",3008075.22158813
"64515",31056288.8642578
"7113",17550190.5274353
"7114",31801235.0392761
"89120",32513482.7063293
"80916",20563654.7039795
"7165",19861160.268158
"39969",30101584.9869995
"93205",85348652.026123
"52259",27935625.6686707
"27654",5694948.92733765
"27647",3014785.10028076
"27649",4195311.67208862
"27643",1949555.07818604
"15349",1882256.54867554
"27645",1715556.23269653
"19443",104675973.920593
"27646",1416816.95812988
"27639",779015.294586182
"27640",1113979.23669434
"27642",1991486.8840332
"27635",974283.900299072
"93252",22203277.3101196
"27636",1332946.58184814
"89152",147863451.292664
"39948",7390626.7388916
"27637",585994.638885498
"31738",28343330.0210266
"52244",46391245.1912537
"27638",594677.806854248
"27632",1020506.31954956
"27633",788986.317596436
"27634",1215969.91680908
"3100",13813565.7017212
"44039",51395568.5812683
"93244",60268078.8896179
"7192",5822513.58654785
"3094",14253396.6351013
"64529",104226229.030579
"31782",17203281.2819214
"19481",153685559.141785
"3086",3964891.10757446
"80485",65144656.5024414
"64581",44290554.783844
"52280",55796890.8753967
"64573",42958856.6821594
"3128",9535188.1468811
"23621",1412613.71289062
"3124",5111003.25204468
"35421",7598405.73657227
"39515",1868902.76806641
"35415",1119686.72875977
"39516",610424.92288208
"31754",70335826.2179871
"39517",4263260.78594971
"47711",20923715.5933533
"35417",3181645.18511963
"39514",1033049.621521
"35414",1882031.81692505
"47709",11381669.005188
"109219",6700917.0760498
"35410",2207861.79211426
"47705",6709757.6060791
"64102",67373467.7616272
"109222",6209812.17144775
"109216",4770956.97491455
"10847",18430718.348877
"35455",17458110.7644958
"51790",69782132.4225464
"39554",57840880.9656067
"76393",57763728.1177673
"23138",11623618.9600525
"10835",3432262.62390137
"14936",35055142.1664124
"23131",10177343.0831299
"10837",5650465.89710999
"35440",8848443.03753662
"43642",115741536.685211
"39535",19957918.9196472
"23124",6852084.27218628
"72345",301690931.506592
"51832",173883090.47998
"23125",7006888.5100708
"23120",2335005.65930176
"109245",16563482.0406494
"35492",4331379.66848755
"109236",3348132.7585144
"27209",28887100.9580078
"109231",20386768.4310608
"60011",38149793.6611328
"23169",21440135.3721924
"109227",8978015.4385376
"60008",14067587.5401001
"76477",1802412.42410278
"76473",50734421.2679749
"27247",11342757.2903442
"72367",128952307.143219
"39559",33937186.1636658
"43662",4944714.39297485
"10918",27085902.3819275
"51857",145378744.520996
"10911",42458909.5115967
"47758",27986214.455719
"19110",3935229.4022522
"35515",21181046.0805359
"64150",76091249.7227478
"10903",29161897.8172913
"72416",105020566.634003
"31398",2541983.19692993
"14995",6208284.29089355
"105219",25514117.218811
"47806",105727380.904297
"23194",68434845.9030151
"72407",55041429.4195251
"96995",64567413.2797852
"6849",26118172.8873291
"39652",16590845.1106567
"68356",4772095.70941162
"6841",25022270.0201721
"84689",151203102.113129
"31369",53861963.4208374
"105196",32765903.7219849
"31427",9972792.72860718
"68354",4431790.39868164
"68349",31328405.4542542
"51931",4157268.52166748
"43738",15326013.0958252
"51932",2246195.71862793
"31419",8461519.1227417
"96972",22208438.5950012
"39631",11790085.1846313
"39632",1893511.75326538
"80635",38268368.1688843
"39633",22363455.1876526
"19122",21833198.9628906
"23216",24520137.3441467
"31413",4125335.0319519
"19112",4477876.60583496
"31407",2331520.36413574
"31408",2074623.85247803
"39683",6338011.42800903
"19114",8483738.01037598
"31409",1828843.01461792
"31410",2397947.72454834
"43779",8877465.84442139
"10973",15288561.3912964
"60114",87205535.6928711
"31401",2628194.62658691
"84712",14964544.312439
"64200",62303344.9561157
"31457",35360541.2612
"43760",21861099.6961975
"80663",2922259.0614624
"80664",2086235.58349609
"80659",9944753.14352417
"60147",38428310.6275024
"27395",1802401.05737305
"52003",46510670.7280884
"60141",40433673.4916382
"39710",17254646.4293823
"15097",1227369.62988281
"27392",1885904.10696411
"6896",22019678.0608215
"15098",6718237.76635742
"39706",11212506.0483398
"27387",1394338.52069092
"27388",696080.591064453
"27389",1191177.44192505
"80703",136805389.457886
"27390",1846884.74453735
"27383",1363216.14633179
"27384",1340794.02505493
"27386",1541479.76651001
"27381",696245.273223877
"2847",5919832.53378296
"27382",923932.277435303
"39687",10291491.5627747
"47889",126533874.574554
"51986",30047142.0633545
"6939",7642420.18551636
"2839",9694934.33657837
"39750",17072149.9666748
"6935",8819059.52081299
"27427",9481443.08544922
"31466",65257940.8301086
"6928",23739491.4544067
"39731",26297420.8819275
"6924",21876115.4741211
"27415",42496090.3256531
"47926",17089133.4538574
"39722",26949431.7745056
"27404",4969339.03363037
"40286",37480267.8171692
"56106",78412434.6069641
"40276",10590777.4935608
"36176",4890333.39071655
"60774",155978240.243439
"36177",4558230.32928467
"36173",5012790.29629517
"40267",2223426.92675781
"36167",1144115.57284546
"40268",1389324.94625854
"36169",1330291.17431641
"40270",3627931.38412476
"109980",9134169.83013916
"36170",2471365.59518433
"40264",6792094.16665649
"77169",148705937.815094
"23907",43829628.2532349
"15714",117197988.774536
"28004",27717357.671814
"60750",17898834.728363
"15699",109906323.836456
"23896",12901517.5671692
"11601",29209192.1251831
"48503",27271975.6643982
"48499",34533609.2036743
"36205",13600445.3082886
"23894",14422374.0372925
"40295",73436640.2104187
"73104",100018532.094086
"23881",7640195.16378784
"15744",241581643.615845
"110001",2285591.00576782
"109998",2500936.16134644
"109991",4529048.25357056
"36245",2203399.8899231
"36246",2768486.89492798
"109994",3566542.9140625
"56738",33250056.1537476
"52631",256081487.573395
"23925",22722074.3265076
"36237",29666815.4917297
"15725",80182635.7882996
"28015",12503515.1731567
"73135",54707940.4255371
"7584",21696542.2776031
"36293",75815962.315979
"60819",59618213.4047241
"64915",191369961.445648
"11682",45080851.2818604
"19878",23578734.4272156
"44486",16802821.5887146
"23973",73044739.7062378
"77230",10251067.9016113
"32161",2691610.7628479
"32162",1834904.8421936
"32155",1617096.76425171
"32157",3133683.47637939
"44470",18512298.2801514
"85474",61605693.0851746
"105975",15109001.3939209
"28049",19686133.8581848
"32150",6654429.53613281
"81363",122298904.009216
"48552",35221916.0357361
"44517",30572458.0164185
"24005",23897473.4177551
"105963",1179423.28240967
"11704",48118562.2608948
"105964",3287323.17495728
"36311",68978542.0507812
"28102",75111223.9872437
"32195",27968095.6679993
"105960",1351171.46548462
"81354",22095229.0264587
"105961",1302102.68310547
"44510",15320074.4934998
"105962",488354.774597168
"44503",7355084.82678223
"73211",7860304.39178467
"44504",1121496.11447144
"32185",29657253.3666077
"101911",46799016.5044861
"101912",621075.318817139
"69106",16761488.1969604
"60888",33223764.5663452
"32182",11540944.302124
"32175",9020983.73858643
"40451",9918931.2796936
"48584",190400280.613922
"7646",38988410.7609558
"40447",6729511.89746094
"60880",43182084.7670593
"85487",34643393.8010559
"40448",6875031.05603027
"52679",25162194.8299255
"32167",4712549.73373413
"32169",6604642.05566406
"81390",45685808.1282959
"24032",362127822.62616
"28134",1254749.44204712
"56835",19439076.9414062
"93675",99167704.8219604
"40442",13965920.3177185
"40431",2710920.37765503
"40432",3608125.28189087
"44534",5624259.99807739
"52729",19141830.2711487
"19913",56156905.8016968
"89625",16333184.7395935
"15871",38290464.7121582
"24009",37330333.4143372
"73223",35799624.4498901
"69190",156434345.594238
"89615",21441539.6417847
"44578",74726086.0579529
"77381",70575560.5021057
"28156",5728340.0012207
"65059",154079774.442108
"3619",19568843.1306152
"15851",4452463.11550903
"28154",4404786.51339722
"15853",13291102.0420837
"28143",1030106.88339233
"15849",1947241.50427246
"28144",1521724.49777222
"15850",1363711.17453003
"36420",2711774.68408203
"40457",19898923.5089722
"28146",1620502.97283936
"36421",2031129.34799194
"28139",1054795.45547485
"28140",1695850.89916992
"3614",13340276.5107727
"28142",1018220.30880737
"32235",28058427.4118958
"36417",2613654.7093811
"40518",4461588.26748657
"28135",1029687.37176514
"28136",1011852.31713867
"40512",7776916.92172241
"28137",813062.695678711
"28138",265141.753936768
"40500",21854922.6340942
"56887",20399267.3274231
"56888",30354443.528717
"35941",10319519.7550964
"89175",156180060.163483
"56882",51932682.1236877
"40031",13194148.694519
"35931",9696513.18554688
"3635",8405678.09909058
"3632",12978176.7237854
"35929",7371303.94821167
"24123",2483889.10269165
"52319",57117887.9720459
"35919",1885100.95053101
"35921",5898697.26956177
"24122",1846682.1210022
"28216",16712170.666687
"35916",566665.164916992
"35917",1976631.75738525
"40018",1148186.71630859
"35918",1650156.54229736
"48209",12588037.5186157
"35971",33406162.5599976
"11361",34611899.2165833
"76959",144284483.713989
"89198",104395698.301483
"23641",9435382.83303833
"15440",77896443.9617615
"23635",10109612.2331848
"48244",27874391.8352356
"35944",10320813.0970459
"48239",27332132.0033569
"23627",6997994.88308716
"97440",102525328.839142
"11393",54372559.7069397
"109748",1712614.9715271
"44197",15187567.8739014
"109750",9023534.50643921
"109744",3361498.39050293
"35992",10452175.5691223
"44194",8352011.94024658
"35994",2162827.82977295
"109742",10004612.4926147
"72894",63712750.0545044
"60578",59193937.3899841
"23669",22833512.7670898
"35981",44018755.1644897
"27763",17333861.2808838
"27764",4036580.01516724
"48278",48071387.4940491
"97471",13969371.6424255
"23662",57422923.8199768
"11424",30195597.2612915
"40133",10351214.6962891
"19618",19569916.5098572
"19611",2615206.57565308
"44226",25486224.2620239
"19612",2787247.65551758
"31908",4084327.34118652
"31903",1797558.00415039
"44215",17826394.130249
"31904",1085913.06762695
"31905",1626488.86727905
"60613",52874667.6577148
"31906",2048513.08630371
"105727",8917425.71728516
"27796",15255248.1216431
"27797",6472361.60253906
"105726",9135648.65396118
"44204",16852476.4138489
"36067",68942507.7772217
"105715",12625997.0209351
"23690",72955448.5010681
"105711",793512.118347168
"105712",966858.80682373
"60593",26050961.8854065
"105713",2206565.04574585
"56493",57504843.5174255
"44255",8015244.80090332
"23750",37170157.2909851
"7354",29688385.0169983
"23744",90401597.5445557
"105709",542945.651916504
"105710",1554001.92294312
"44247",16582817.7162476
"68857",2389029.07345581
"68858",6525901.53921509
"60635",22723580.5473633
"19633",25072768.0518494
"31928",8151941.29067993
"31921",9815963.53225708
"40196",5565675.14767456
"60630",20131636.9916382
"31912",3184195.94537354
"7379",16032222.9390869
"40188",11333793.5842285
"68897",95321002.5808716
"19678",23680927.414978
"44284",5659645.46191406
"7375",37949793.8421021
"105736",10629250.9240417
"40180",2181026.37384033
"44282",11286928.7955627
"56571",60647986.8770447
"52473",20683601.4824829
"3334",6308925.88742065
"93463",99555638.4468384
"31949",46389541.4222412
"81163",13925863.4071655
"48420",109000636.015717
"81164",7552067.63034058
"27908",9895313.63345337
"68930",75431915.795929
"52518",33447040.967865
"60649",36300035.828186
"68924",27591672.7197571
"7410",42374204.1677246
"27902",4898878.86209106
"15600",1230477.11856079
"27895",2180761.65710449
"27897",3171379.3164978
"7401",31996777.1208191
"27891",1251745.0100708
"27892",885714.694946289
"27894",1103362.52609253
"27887",1055018.57833862
"27888",733077.405700684
"27889",1156212.87606812
"27890",2077155.63128662
"27883",999430.456481934
"40259",10892267.4909058
"56591",18978307.9360657
"27884",982133.567382812
"27885",608171.567565918
"27886",1254717.44900513
"36162",1147185.85284424
"44356",180951938.062622
"56587",9758677.68826294
"56586",4091687.49768066
"32032",17989989.6961975
"7436",29236119.7316284
"40246",26596295.9441528
"3337",8345064.53930664
"32028",41809920.109314
"27930",32318017.3579102
"40242",42178889.527832
"69455",46870734.0656433
"73557",59299380.970459
"48427",14706430.3910217
"27911",17389804.8486938
"23875",8458402.01519775
"64815",42002814.165802
"27971",60534938.0720215
"3375",16019261.7163086
"23872",843709.681793213
"23873",2228496.31903076
"15672",33959008.1748962
"77641",50939176.7831421
"57189",5936835.287323
"53090",103555025.173279
"36688",12185385.9575195
"36690",6030493.21206665
"65375",152555847.356689
"15656",91500862.4867554
"36679",4892507.37322998
"36682",4954331.55905151
"53072",31468229.4788208
"32045",69230951.1442261
"61263",42542219.0317688
"12120",33847906.2928467
"49017",58371564.8977356
"24405",22261985.7320862
"36717",37633311.4302979
"44911",19874366.0663452
"36711",22592017.7452393
"24402",15341639.0891113
"28496",13498247.2015076
"28497",7923601.80990601
"40810",12720024.627594
"44963",17458594.9850159
"12157",32073516.7724915
"73669",48063129.2980652
"28545",39772407.7698059
"28539",24963613.0254517
"106467",4032078.6479187
"36758",18164434.6138
"61343",19661940.1274414
"28535",53685139.2173462
"106463",2635746.6401062
"49049",34137607.7496033
"106465",2092550.05755615
"106466",1768713.8180542
"106462",2325284.8742981
"24423",15212969.541748
"20387",31572115.3851318
"28519",25863764.1306458
"106447",9205188.04367065
"32622",109704774.653015
"106446",6489114.73254395
"40894",28835041.2461853
"98229",50886878.2528992
"8080",11159143.2407379
"98224",7445575.11767578
"32668",5280779.4803772
"53177",2717789.10742188
"53178",5638901.17282104
"20363",2745445.88668823
"32660",3425754.97131348
"32662",3850692.8359375
"12230",32922283.135376
"32656",2344766.48828125
"69582",195352087.835571
"28557",45362488.5200195
"32658",3169922.03799438
"40933",4330076.56665039
"106480",16293804.9123535
"57261",87002025.913147
"65454",55662500.8635559
"90116",5509035.93948364
"45007",1420094.73632812
"45008",1367729.91854858
"32697",36153094.0541077
"20396",56835927.4053955
"45005",2495795.67709351
"45006",1090079.86853027
"69613",18184709.1495056
"81899",55033137.1984253
"28643",1152128.81591797
"28644",1358340.52178955
"28645",878997.072540283
"32682",8951088.32577515
"28646",1839637.03939819
"32739",10067414.6751404
"28639",1035760.2616272
"28640",1297721.88113403
"28641",1593120.2119751
"32742",17426364.0454102
"28642",622984.858459473
"40954",13138993.8251343
"28635",935068.433807373
"28636",1046981.86975098
"28637",1056793.89102173
"20436",59285749.9430542
"28638",961065.575500488
"57342",31323602.9517517
"45039",9465478.16796875
"8195",33757606.5836182
"32729",35860713.0492859
"40939",9276894.78253174
"40936",7175382.26806641
"65528",32320337.9613037
"57329",58339789.6801147
"28675",21472163.2681274
"32712",55270386.0551147
"36889",48856287.7721252
"8182",29371371.8755188
"4081",4651527.47445679
"57380",13779233.7402649
"101989",40722688.3959656
"28667",18020028.444519
"4078",379027.478790283
"57376",66656756.067749
"40982",29773313.5361023
"57378",18921513.5509644
"8170",33540919.2219238
"69676",94513466.0611267
"28658",5471422.7649231
"36933",2654031.6138916
"36934",9516249.83554077
"41024",5000489.52249146
"28649",1157977.04278564
"32744",51618874.5554504
"16414",56577753.5137329
"41021",5585431.19378662
"36915",2819709.51467896
"36918",2488967.05413818
"32802",46471943.0198975
"45114",153074001.871124
"16400",99811627.0895996
"69206",17477058.5041504
"57397",119341365.464294
"36448",11639791.3977051
"24643",12338630.5715332
"36441",8832005.6625061
"56933",57949624.3187561
"56934",12138263.2466125
"4141",11055728.6772766
"4142",8085240.16629028
"32834",194398464.352417
"40532",20232804.4919128
"110243",2586162.94882202
"4137",8522860.63577271
"24623",2597077.91943359
"40524",4444777.30566406
"40525",4813823.18127441
"24626",2983107.12463379
"40519",2790855.3374939
"40522",4550729.40734863
"52811",52379731.233429
"85620",33651877.3659363
"48713",25792966.449707
"44666",2715301.23510742
"48759",29411537.4162598
"61062",64559253.3910217
"11858",31606741.9852905
"40566",44121114.8338318
"40560",16775953.5748596
"24149",13728554.6062622
"28239",77963442.6858521
"65144",82899755.1693726
"77458",86398334.428009
"36513",28514321.1368408
"11901",35174903.0893555
"36510",16011951.9274902
"110251",3016857.16433716
"110253",1530858.28433228
"110254",5929671.86398315
"110247",3306541.64260864
"36502",22807455.3919373
"110249",2169267.04016113
"44697",7288052.59378052
"106213",1595920.88388062
"106214",780895.346313477
"36498",6710564.10244751
"11884",48333084.5042419
"44694",8919455.55499268
"36494",5854825.42810059
"97990",70444857.5001831
"106195",8774693.73724365
"40633",27092042.8367615
"32415",5150223.1373291
"97969",53925870.3458557
"20116",9230784.65731812
"32411",2356625.70281982
"44724",16763423.6878967
"36524",56991026.7237854
"20113",2251686.31039429
"20114",3428182.0715332
"106235",5478866.17849731
"36519",17272054.7184143
"32410",2305044.84362793
"106237",5054377.39251709
"32404",4537011.01318359
"44716",15307205.0352173
"11972",47299381.6972656
"32405",1436397.88925171
"106231",4905474.8067627
"81625",101436625.328125
"7871",31079047.5701294
"106232",5460483.65957642
"106234",6059642.63238525
"85715",69523467.4205627
"36576",291289050.639832
"61110",95074737.7789001
"11960",58780367.5593262
"106221",17231217.3638
"24251",26332685.946991
"106215",989753.067016602
"69371",58833494.4453125
"85705",107071876.594116
"57062",89770308.5192871
"24247",21726015.5361328
"32449",20444860.600769
"44755",588194.149780273
"44756",1445206.79537964
"44757",1670900.32244873
"44758",5405118.65997314
"7849",30323672.3459167
"69359",9760538.42883301
"73460",6670849.97103882
"73461",2922004.24005127
"11946",63867333.6647339
"48848",94565680.9324646
"81651",36024699.4541626
"44743",24019038.0456238
"16100",2278777.56771851
"73451",110752747.176483
"57042",86619341.5679016
"93944",111459845.36853
"28387",956669.103302002
"28388",963616.168182373
"28389",1160351.00601196
"28390",605373.679382324
"28384",514189.567626953
"48898",158247004.07193
"28385",772120.004760742
"28386",801052.923400879
"52993",36151989.6020813
"85738",24156270.8927307
"52988",31519660.8574219
"44787",9000568.21362305
"40687",8307273.84091187
"52983",29205443.0162354
"3845",12370177.6386108
"44786",4753160.98382568
