HOME_TOWER_ID,CALL_COUNT,AVG_CALL_DURATION,NIGHTTIME_CALL_COUNT,AVG_NIGHTTIME_CALL_DURATION,INCOMING_CALL_COUNT,AVG_INCOMING_CALL_DURATION,RADIUS_OF_GYRATION,UNIQUE_TOWER_COUNT,SPATIAL_ENTROPY,AVG_CALL_COUNT_PER_CONTACT,AVG_CALL_DURATION_PER_CONTACT,CONTACT_COUNT,SOCIAL_ENTROPY
51857,1190.3450236966826,132.08037716682293,82.79952606635071,169.22570258664723,546.2398104265403,132.9601817899837,28.409839842290282,30.981990521327013,0.40024851359356967,10.493275174137407,1558.0047870912686,101.47582938388625,0.5842973446973427
27640,2839.6255924170614,134.73953862683976,199.59370960792762,209.9071077936364,1312.6712623869023,132.2128193676991,22.49764961289079,89.34381732012064,0.45619609120117927,14.122897276474621,2022.3580454437517,208.09737182249032,0.5845583518976758
97990,2424.975131578947,110.74296449351162,152.09578947368422,156.03766569234287,1190.6367105263157,108.45541380506921,32.82226231903769,34.84144736842105,0.37029975874464643,12.817422902846154,1477.1821715019241,167.98236842105263,0.6202361956712165
6159,1690.7051685393258,122.40107528847221,121.34112359550562,167.61860658348488,779.3649438202248,123.54307845322384,23.958789310235453,42.359550561797754,0.38522790378727795,11.214125418407361,1616.6418115391227,133.6476404494382,0.5963618373256311
23621,2460.2960526315787,107.84888182273258,190.19078947368422,152.21195376292613,1154.689379699248,109.42291811097324,18.090679892210566,68.5375939849624,0.405155546735284,12.920041365231292,1522.3448303269436,183.1734022556391,0.6088639094194674
68897,1246.595968448729,116.684075382517,100.39745836985101,148.89240036626438,606.089833479404,119.26766274176585,27.414209461038887,29.995617879053462,0.39233742417068884,10.31520353478288,1356.8034352348272,113.41454864154251,0.6151077667288037
52319,1459.2519936204146,121.973330555515,92.89792663476874,162.94511034586478,684.6028708133971,125.61002653165762,21.079070972975284,39.411483253588514,0.35297533052649316,11.611704651597245,1647.8679013018984,116.6140350877193,0.5823710625161278
27145,996.5531587057011,124.42389805282355,72.19876733436055,176.0223908821311,467.7842835130971,121.53184844272704,20.537420347414155,42.47149460708783,0.511604631802037,10.449633104296518,1442.764589112186,89.32665639445301,0.603881131583285
37968,1664.7302204928665,123.14375814014457,101.9520103761349,168.54247008287948,769.651102464332,124.99485573568647,15.692020797051784,43.121919584954604,0.42490579580970034,12.193679753423048,1585.0414600304287,122.39040207522697,0.5853467144617399
54071,1639.4022928608651,109.69210367633141,108.6842105263158,145.73138892797567,771.6117769671704,108.91976513141063,21.038904357702883,38.392912975508075,0.4275771198759459,11.442730476714225,1392.895639831575,131.23189161021367,0.6068556558132029
45919,2112.3371605896045,100.80444436156507,132.02156710628395,145.63925640587706,1064.1622187742437,104.11191952805798,26.369232408323747,30.703258339798293,0.3038974722306253,12.530343525624797,1349.1599018505788,149.89743987587278,0.6274898530585752
28385,2194.858216223737,122.39777703409632,203.3484068456936,173.74542764284928,1008.7979685543343,119.0999146578196,24.675359443728794,63.18770001391401,0.4534769997821977,11.251368624310027,1640.264824582981,165.57743147349382,0.6287488905037015
64573,1364.93006993007,121.34479098105406,102.14248251748252,151.16976895679528,639.9934440559441,122.82659862068448,26.706602072275754,35.30550699300699,0.40850300971058107,11.290891853909306,1613.3265806107847,118.33697552447552,0.5809367071321109
36959,1973.4816857030328,94.44751536803518,138.82000787711698,124.6417867162701,962.7865301299724,96.89623634415688,14.666252224468884,45.18668767231193,0.3699694122110369,12.809169826959401,1400.1139726368574,150.65813312327688,0.6086320858131752
27634,2989.2536543422184,125.47298389831208,242.62902455335816,187.69458581026262,1390.9086653291297,123.6820822150479,22.72547086706343,80.55488678704499,0.40195191247150097,13.042174330444297,1857.1040259948852,217.95987388936658,0.6137035713543783
37929,2422.9988732394368,105.46602141616927,171.5025352112676,139.58988621415475,1159.3588732394367,109.09320482491165,15.126112640838246,59.904225352112675,0.4098589408717916,12.968062750749677,1492.976722775953,169.69295774647887,0.6143629615054454
36679,2411.9106784998567,102.4156693354518,179.20498139135412,139.86189832753837,1177.2791296879473,103.22627705712995,14.583915626841165,63.176066418551386,0.3865921613436482,13.300225902438244,1473.59414714475,172.54394503292298,0.6077027718506319
43443,2181.373446046743,111.14332882107016,169.62887452345433,154.79537896656043,1073.4128957400962,113.09367971223097,14.278126275395346,45.8882811205039,0.33998959414713953,12.97687877066153,1691.7446168649212,158.39731476877176,0.6016807424323731
57380,2734.449750534569,117.40460137785698,237.76122594440486,175.02009278348646,1220.5965787598004,103.3643687569854,33.714997161502566,51.816821097647896,0.4389267612698175,11.546533861743988,1442.466242752993,196.31503920171062,0.5951976083809883
50680,2788.3168915774777,99.73810705022166,319.96603071195904,140.85703322200993,1358.2151388242594,100.07426367000875,28.41098568475923,38.44113541181945,0.380025485228724,13.41697079222465,1426.4539865775073,188.2213432604312,0.6212705368930528
