gnd_id,distance_waterways
"2134195",3815.19365544117
"2134080",4548.67824049315
"2134090",4495.33410946787
"2134190",3690.41331937848
"2134185",4375.13107539846
"2134215",3102.78594649809
"2134225",4283.16318664417
"2134175",4822.90201476838
"2134230",3257.00179205102
"2134240",4455.48294570295
"2134085",5658.67267284944
"2134170",5558.75157682588
"2134245",4674.17835704279
"2134165",6999.00118310962
"2134255",6156.36502906946
"2134270",7588.78405092502
"2134160",7160.47741089069
"2134125",7280.04074508953
"2134120",6411.58160203666
"2134040",8003.491382578
"2134030",7922.92522401551
"2134015",7789.9687873588
"2134025",7245.31834654611
"2134095",4712.81509882342
"2134100",5284.84635658986
"2134105",5683.07335984166
"2134050",6582.12282284742
"2134045",6621.94228132984
"2134115",6505.09276649096
"2134110",6631.27934265146
"2134010",8759.24124384583
"2134285",6461.65542888331
"2134275",7658.35642893543
"2134280",6963.92084155279
"2134155",6715.22239915458
"2134180",4548.72396620148
"2134260",6116.318805995
"2134250",5779.98037689221
"2134035",7380.40880953347
"2121100",588.072932060345
"2106335",3777.28351911727
"2106300",5130.60143447064
"2106235",8482.27312537332
"2106200",6933.17868358901
"2106055",6908.31738700233
"2106240",8493.47663030694
"2106165",8389.09300181752
"2106195",9626.24976750042
"2106190",10074.5929443752
"2106175",9917.16908280504
"2106170",9215.88790566733
"2106140",7174.49944353592
"2106295",5684.47988478734
"2106090",6360.32327324459
"2106070",7954.61779597095
"2106160",7122.30057906773
"2106095",7545.0808421744
"2106135",7982.05468074485
"2106130",10151.7518314023
"2106185",10721.5973509355
"2106085",8260.34768113313
"2106155",6621.86255248537
"2106205",6583.24123396657
"2106290",5183.39572172858
"2106150",5934.40624892335
"2106245",8746.00873895023
"2106250",10821.4111168217
"2106145",6450.39869510525
"2106270",7101.82898114157
"2106265",7491.80671820606
"2106305",4626.50267200172
"2106330",4263.58037738996
"2106310",4379.05743014995
"2106320",3141.02811444026
"2106325",2963.00770913112
"2106315",3633.33359736539
"2106275",6973.35922391592
"2106280",5984.8840052582
