gnd_id,aridity_index
"7139060",6217.9
"7139090",6217.75
"7139125",6234.66666666667
"8106045",9496.82608695652
"8106210",9467
"8106115",9555.84210526316
"8106120",9536.27272727273
"8106130",9313.5
"8106125",9442.83333333333
"8106170",9468.7
"8106185",9002.88235294118
"8106200",9504.83333333333
"8106175",10316.6666666667
"8106195",9309.25
"8106180",9232.57142857143
"8106190",9018.54545454545
"8106030",9567.83333333333
"8106050",9399.36363636364
"5242025",9018
"5242135",8665.66666666667
"2124325",11658.105505686
"2124330",11533.0206782141
"2124315",11653
"2124320",11490.2885628775
"2124370",11500
"2124380",11396
"2124470",10746.2222222222
"2124435",13272.5
"2124440",12895.8
"2112140",12752.7240406516
"2112145",12718.5936340227
"2112245",12700.0311689412
"2112050",12856
"2112035",12885
"2136350",16289.8231048316
"2136470",16236.5
"2139065",16274
"2139070",16164.4825975049
"2139220",15850.5
"2139225",15691
"2139230",16372
"2139340",16500.25
"2139510",17001.4415125508
"2151035",17294
"2154065",19604.3333333333
"2154070",20324.5
"2154075",20783.6666666667
"2154080",21125.3333333333
"2157035",21712.6
"5233040",8368.9994306627
"5233035",8336.5438719989
"5233030",8199
"5233025",8199
"5233020",8199
"5218130",8836.33333333333
"5218245",8768.35714285714
"5218255",8793.6
"5218205",8722.77777777778
"5224015",8280.19549115206
"5224005",8280.83110897246
"5224010",8289
"5221025",8211.33333333333
"5221110",8230.53876745013
"5221105",8215.19369269899
"5221100",8229.14073604544
"7124145",7861.76923076923
"7124105",7900
"7106120",7834.68421052632
"7106125",7814.42857142857
"7106100",7816.8
"7106090",7842.46153846154
"7106095",7839.63636363636
"7106020",7707.14285714286
"7106045",7730.86842105263
"7106040",7587
"7148095",6840.2
"7136090",6847.5
"7148005",6483.28571428571
"7148035",6584.35714285714
"7124190",8038.74576271186
"7127140",7943.625
"7127090",7855.16666666667
"7157010",8011.6
"7157020",8009.95
"7157050",8050.6
"7157030",8038.77777777778
"7157055",8185.08333333333
"7157070",8269.52173913043
"7154240",8060.66666666667
"7154265",8031.33333333333
"7154245",7973.5
"7154260",8000
"7166100",7993
"7166105",8051.625
"1230045",17268.5
"1230060",17239.3029040044
"1230065",17169.5
"1230070",17123.4176391805
"1230140",17610.349016931
"1230135",17393
"1230040",16884.1308692733
"1230035",16933.0266739208
"1230030",16799.9814023608
"1230025",16921
"1230020",16939.4769799195
"1230120",17013.3984881024
"1230015",16710
"1230075",16918.2780953088
"1230005",16359.5
"1230010",16450.5188193986
"1230340",17072.6528955849
"1230335",17288.5
"2148030",15414.3333333333
"2148020",15124.5
"2157005",19737
"2157015",20451
"2157025",21086
"2157110",21922.7741897788
"2157130",22250.2
"2157135",22220.5
"2157115",21192.7777777778
"2157050",21885.0800641729
"2157090",22009
"2157045",22166.1027445569
"2157085",21503.4
"2151110",16738.7018925021
"2118295",12460.5541340335
"2124215",12553
"2124100",13958.8396758773
"2124420",11246.25
"2124340",11616.9595791988
"2124335",11606.5
"2124375",11544.0417024625
"2124290",13138
"2124015",14672.75
"2124160",13413.1469125577
"2124260",12701.3873569572
"2124220",11852.5097753771
"2124225",11735.6732491456
"2124230",12405.0992273088
"2124360",11623.6666666667
"2124180",12983.1844197075
"2124465",11029.3636363636
"2124460",11790.25
"2124400",13240.5
"2124130",12356.9669242402
"2124125",12660
"2124135",13213.6604161577
"2124115",13364.9936886702
"2124120",13169
"2124050",12678.5
"2124055",13196.1337709833
"2124040",13645
"2124005",13010
"2124045",12942.1691080801
"2124035",14023.1769685665
"2124025",14412
"2124010",14391.2222222222
"2124060",14068.6666666667
"2124030",13877
"2124065",13866.2387464678
"2124105",14069.5
"2124110",13362.1087560142
"2124205",12592.4919434968
"2124140",13128.5
"2124210",12302.5
"2124200",12977.6411319566
"2124235",12079
"2124250",12453.879929957
"2124255",12754.5
"2124145",13589
"2124195",13415.408031644
"2124155",13622.5471378619
"2124190",12797.37536235
"2124185",12815.3640333422
"2124355",11893.4902375961
"2124455",11395.3333333333
"2124425",12073
"2124430",12581.5
"2124265",12546.5656691379
"2124165",13510.3333333333
"2124270",12672
"2124310",11990.6666666667
"2124305",12445.3509869262
"2124300",11799.6666666667
"2124385",11721.6158337613
"2124390",12043.9041185688
"2124410",11605.2362115331
"2124405",12072.6666666667
"2124395",12169.3659200173
"2124285",13733.8571428571
"2124280",13358.6666666667
"2124295",12156.4305411658
"2124275",13844.8
"2124450",12598
"2124445",12195.5
"2124175",13497.5
"2124085",13974.1818181818
"2124070",14291
"2124095",14191.7811078613
"2124075",14439.6666666667
"2124020",14610.8
"2124090",14149.6666666667
"2124080",14723.3333333333
"2103060",13771.0672525418
"2103080",13748.8193983932
"2103085",13710.1853111425
"2103265",13944.567563914
"2103280",13927.7065220411
"2103275",13789.2098343964
"2103270",13909.1237313966
"2109025",13101
"2109020",13464.66851178
"2109155",12861.5407973528
"2109085",13168.0737951411
"2109130",12853.9234245752
"2109075",13013.7809231637
"2109125",12821.5295239252
"2109010",13672.2778112674
"2109055",13362.2651766352
"2109040",13415
"2109080",13018.7069808344
"2109165",12782.4093887211
"2109120",12820.8292135117
"2109115",12831.3874685925
"2109175",12926.013368877
"2109150",12815
"2109145",13273
"2118100",12928
"2118205",12461.2936426835
"2118240",12135
"2118275",12188.5
"2118270",12821.6666666667
"2118255",10641.1153846154
"2118250",12378.2
"2118215",13457.5
"2118220",13083.629534732
"2118245",12751.5
"2118185",12873.5
"2118130",12940.5
"2118125",12756.5
"2118080",14038.75
"2124150",13543.3580353328
"2124240",13077.9460521349
"2121115",9438
"2121130",9304
"2121105",9165.19454959655
"2157020",20426.1666666667
"2157030",21261.25
"2157055",21029.3576162118
"2157070",21085.2355565765
"2157060",21473.4023274472
"2157065",21483.6935456041
"2115065",13476.5
"2112075",12636.546711787
"2112115",12558.6415605128
"2112120",12671.3068932033
"5216100",8047.5
"5216015",8649.73085861928
"5216030",8547.69271251524
"5216040",8494.25
"5216035",8413.25
"5216095",8302.16666666667
"5216010",8592.2
"5203050",9643.84905660377
"5203025",9478.5
"5203010",9123.875
"5203005",9095.04347826087
"5203015",9179
"5203020",9431.21301775148
"5209005",9466.28617363344
"5209010",9164.49230769231
"5209015",9333.89285714286
"5109045",7919.5
"5109050",7901.25
"5115055",8027.85928899786
"5121025",8042.06627530932
"5121105",8901.69811320755
"5130115",9267.07142857143
"5130110",8894.18604651163
"5130070",8193.45
"5130025",8110.5
"5130020",8054.50442230779
"5130010",8154
"5130005",8054.965202811
"5130015",8124.32774986752
"5130045",8061.50061363277
"1115280",18379
"1115285",18795.1913447697
"1115330",18670.5
"1115335",18896.5
"1115205",18497
"1115275",18690.9887622818
"1115340",19637.25
"1115325",19618
"1115290",19810.5
"1115270",19203.4828743458
"1115210",18827.3333333333
"1115190",18533.4737195769
"1115090",18298.6782155394
"1115085",18515
"1115005",18258
"1239045",15995.0894781426
"1239040",15883.5
"1239055",16067
"1239035",15604.5
"1233310",15145.5
"1239030",15341.2899188292
"1233415",13200.3509338941
"1233420",13093.2405041044
"1233430",13330.3079803543
"1233410",13333.3304772121
"1233460",13356.10149737
"1233455",13654.316526419
"1233435",13398.8119819005
"1233445",13703.2129974844
"1233450",13583.2977108282
"1233440",13620.8084495643
"1233405",13628.8004799536
"1212610",14303.1311969895
"1212605",14185.5
"1212550",14035.5
"1212555",13872.2994113387
"1212445",13829.811697841
"1212450",14027.0063588704
"1212265",13769.2084096691
"1215605",13189.0679199809
"1227475",15509.7643192158
"1230305",18764.3662579067
"1203145",10842.4539294694
"1239060",15710.4899526847
"1215130",12324
"1209230",12562.3448713473
"3333325",9067.83155943259
"9218120",15116.5
"9218170",15326.5
"9218125",15698.9142057714
"9218150",15866.75
"9218145",16279.6666666667
"9218240",16429.8
"9218260",16106.5
"9218160",16092.6731208769
"9218155",16354
"9218165",15798
"9218215",15838
"9218220",16046.5
"9218265",16796
"9218175",16163.1666666667
"9218185",16051.5633113975
"9218210",16609.25
"2127345",12209.1991292114
"2127240",11953.3225646819
"2127235",11966.9266798254
"2127095",12613.6666666667
"2127065",13373.4865730397
"2127120",12132.0367729701
"2127230",12051.1287602427
"2127220",12084.9595907498
"2127185",12258.1741001502
"2127145",12330.9750380114
"2130050",12465.6335075724
"2130180",13764.6
"2130010",12681.5266941665
"2130005",12563.2433699675
"2130195",14388.3333333333
"5224070",8248
"5221120",8277.28952835318
"5221125",8281.28271182323
"5221130",8284.5603869189
"5221135",8266.41301234676
"5221145",8199.07797650074
"5221075",8304.71352866596
"5221140",8260.01271294979
"5221070",8266.51337287705
"5221080",8322.9378554804
"5221065",8314.71836266926
"5221060",8294.25567184235
"5221055",8288.4423175181
"5221050",8300.75916075053
"5221085",8270.02981836084
"5224075",8259.50444699107
"7145090",6518.33333333333
"7145065",6524
"7145050",6463.66666666667
"7145060",6465.4
"7145100",6574.4
"7145070",6578.6
"7145080",6590.5
"7145075",6632.125
"7145125",6758.66666666667
"7145035",6657.8
"7145040",6581.83333333333
"7145025",6532.5
"7124080",7957.26086956522
"7154140",7622.33333333333
"7154135",7616.5
"7154160",7659
"7154165",7791.8
"7154230",7765.21431386652
"7154235",7782.33333333333
"7154190",7670
"7154185",7698
"7154210",7779.5
"7154180",7707.28571428571
"7154170",7879.55555555556
"7154115",7781.25
"7154220",7915.66666666667
"7154215",8023.55555555556
"7154225",7871.75
"5133170",8487
"5118225",8189.04186774451
"5118215",8191.87530867407
"5133165",8392.5
"5118165",8197.52307270926
"5133135",8235.5
"5133115",8282.74644064947
"5133130",8225.25
"5133125",8204.16671293619
"5133120",8183.51654611199
"5133045",8232
"5133050",8208.54555019084
"5133055",8164.66666666667
"5133040",8218.36444293353
"5133035",8215.81499061119
"1131015",13978.9471526516
"1131020",14042.5099951326
"1131040",14156.7362239929
"1131060",14267.7843064798
"1131055",14174.2262305309
"1131050",14127.4554227943
"1131045",13675.0905711637
"1131005",13626.7975746551
"1131010",13895.3445030454
"1136055",14477.8665875332
"1136060",14686.1244049627
"1131035",14370
"1131065",14519
"1136030",14349.378220708
"1136025",14264.2821795727
"2118030",14016.5714285714
"2118210",12367.9689624666
"2133150",13644.7483770445
"2133415",13487.9819159127
"2133345",14267.6446663827
"2133400",13922.0064188996
"2133255",14555
"2133230",14221.5675452413
"2133250",14503.2119526224
"2133235",14629.2973841212
"2133115",14137.9445684598
"2133105",14034.7641003241
"2133125",14305
"2133090",13898.8460873938
"2133095",14064.0858770456
"2133135",13992.8103509354
"2133130",14191.9012385354
"2136155",15597.0220486633
"2136020",15728.2549960149
"2136025",15732.2305515063
"2136045",15314.3333333333
"2136365",15455.1631253301
"2136300",15211.2890911712
"2136135",15310.6932312768
"2136130",15259.6247642759
"2136125",15343.5260882756
"2136055",15184.2604480894
"2136275",14678.5
"2136075",14576.0465935985
"2136415",13883.2568517338
"2136090",14352.4643772128
"2136260",14117.5001582994
"2136185",16000.4511939898
"2145155",14866.5
"2145165",14351.1996812471
"2145260",14800.6
"2145065",11973.6
"2145130",15234.6
"2145135",15122
"2145140",15360
"2145050",12326.3032383606
"2127005",13658
"2127025",13557.1092796636
"2127020",13636.5
"2127030",13337.3370110088
"2127035",12881.5333171625
"2127040",12571.2460339159
"2127100",12232.70118109
"2130140",13952
"2130250",13728.0552932789
"2130285",12440
"2157095",22784.5
"2157105",22523.25
"2157140",22030.7142857143
"2157125",19453.2222222222
"2157120",19116.375
"2157080",20297
"2157075",20829.5714285714
"2157010",20437
"2151245",18865.8
"2151225",17374.1111111111
"2151220",16947.75
"5239075",8263.6398632422
"5239070",8181.04041907483
"5239080",8313.5
"5239050",8324.72334620157
"5239055",8315.97498347773
"5239035",8297.5
"5239030",8304.89957172841
"5239025",8312.29865019809
"5239060",8304.42900971906
"5239005",8325
"5239020",8308.53956590404
"5239015",8303.43874642352
"5239065",8281.56299221876
"5242010",9165
"2112030",12835.1181674513
"2112055",12854.1062978637
"2112085",12821
"2112190",12441.7068719275
"2112205",12357.9723406571
"2112110",12617
"2112105",12500.2860529856
"2112015",12489.5
"2112215",12302.1816019789
"2112210",12390.6117159851
"2112095",12479.0342029932
"2112090",12516.6541751392
"2112185",12402.5009576498
"2112040",12936.1289444199
"2112220",12355.3250913652
"2112180",12378.1460486766
"2112125",12758.8868348526
"2112045",13079.6838447005
"2112155",12699.2926663872
"2112165",12574.9629286716
"2112240",12639.4713851787
"2112150",12667.0692075143
"2112020",12756
"2112070",12489.7576994156
"2112080",13330.731487583
"2112100",12520
"2112065",12676.7121573921
"2112025",12752.1999606208
"2112060",12632.5
"2112175",12425.6798143968
"2112170",12437.2559148458
"2112225",12450.1595496583
"2112255",12381.5208787262
"2112260",12244.0925772188
"2112200",12303.040581179
"2112195",12447.317417559
"2115060",14086
"2115030",14392
"2115035",13410.5
"2115015",14645.5
"2115070",14047.5
"2115040",13464.3333333333
"2133025",13860.2466418277
"2133010",13576.9322788798
"2133005",13674.8015739865
"2133020",13807
"2133015",13573.9785124183
"2133030",13521.5
"2133035",13379.9222784555
"2133040",13320.4713649827
"2133060",13161.9073341317
"2133175",12888.2560221497
"2133065",12985.622051447
"2133070",13148.3039983632
"2133160",13484.0770042978
"2133340",14432.04825992
"2133390",13279.6306992139
"2133265",13647.0313702188
"2133210",13851.5292801654
"2133205",13584.2604279142
"2133240",14578.621931231
"2133100",14098.412480109
"2133110",14445
"2133225",14454.0273415658
"2133335",14631.6006023544
"2133220",14271.240614322
"2133215",14007.2883508621
"2133260",14143.7081355593
"2133330",14261.8101884515
"2133325",14463.3290697136
"2133315",13654
"2133385",13182.3574807649
"2133380",13004.7913812111
"2133375",12944.2270624739
"2133145",13791.8575887744
"2133140",13758.5807222948
"2133080",13465.2261072287
"2133200",13648.9566743824
"2133270",13496.8400476828
"2133195",13410.9925633324
"2133275",13223.628345389
"2133360",13162.5541332073
"2133355",13370.3258583406
"2133305",13304.6369745739
"2133410",13371.3610129975
