gnd_id,gnd_area
"4509180",1975581.07147217
"4509135",2013931.32751465
"4509115",5149345.11297607
"4509130",4373202.73779297
"4509010",2190037.40365601
"4509190",1233497.85501099
"4509185",752751.042144775
"4509165",436040.618682861
"4509040",2991948.15933228
"4509210",1081651.12918091
"4509100",1993251.08758545
"4509070",4259924.42410278
"4509075",4479002.69589233
"4509110",7940977.98660278
"4509195",3998744.54040527
"4509005",17999588.9052734
"4509065",13948129.3363037
"4509175",40018477.6937561
"4509055",8817602.81832886
"4509140",13234940.0526123
"4509020",9213708.48449707
"4509205",41439734.967926
"4512050",15405093.7598877
"4512090",19079713.513092
"4512015",12650163.9469604
"4512020",6194583.37844849
"4509095",13119526.8639832
"6103020",4818226.84320068
"6103080",3743638.46160889
"6103070",2463746.87420654
"6103095",1549479.46466064
"6103105",5904912.67370605
"6103115",3533147.25415039
"6103110",5882903.58889771
"6103125",3290664.83358765
"6106020",1463820.03338623
"6106050",1782640.77209473
"6106055",2405591.57330322
"6106080",3354572.7093811
"6106085",3447073.83547974
"6106170",7065831.57855225
"6106175",6154423.99301147
"6106180",8419031.67980957
"6106185",3047088.61395264
"6106190",5135067.49325562
"6106295",5166910.95892334
"6106030",3782776.23226929
"6106035",2652982.65054321
"6106045",4562178.37039185
"6106090",1715039.54678345
"6106160",3647610.35769653
"6106095",5205555.36816406
"6106165",3758312.80654907
"6106290",3200919.85479736
"6106300",5103479.08163452
"6106285",1123879.61456299
"6106275",4658881.4861145
"6106280",1936558.45071411
"6106195",8937095.38607788
"6106205",1488368.58230591
"6106200",754652.797149658
"6106150",1053444.2543335
"6106145",2085374.2437439
"6106140",1581340.29077148
"6106215",3636459.00961304
"6106220",3619652.78646851
"6106210",3293402.81256104
"6106040",4494765.76882935
"6106100",3997306.31118774
"6106155",4167484.85824585
"6106110",5387405.60046387
"6106105",4928335.74554443
"6106135",2844347.5078125
"6106120",2281742.92266846
"6106115",3210708.36401367
"6106125",2649681.63006592
"6106130",7352407.1859436
"6106270",11862760.1190796
"6106235",2257359.35778809
"6106225",5709651.22796631
"6106245",5471331.54620361
"6106250",2229279.84338379
"6109135",3826935.2996521
"6109140",3395533.02780151
"6109145",3330591.42367554
"6109130",4531870.19558716
"6109150",5018890.45791626
"6109155",9681646.23406982
"6109090",4947723.61581421
"6109095",3296426.17407227
"6109125",5879270.05487061
"6109160",6622389.57562256
"6109170",5194953.72039795
"6109175",4295294.11334229
"6109165",3374275.43814087
"6109115",4598168.17788696
"6109120",2270837.03933716
"6109105",2476034.8626709
"6109100",2835131.12594604
"6109110",7251514.80859375
"6109085",3524514.14733887
"6109070",3330740.53753662
"6109080",3265988.97296143
"6109075",3175040.79302979
"6109040",4241648.63430786
"6109035",2065466.83557129
"6109005",5683414.1239624
"6109010",1968874.97494507
"6109015",4464026.79922485
"6109065",11713729.388855
"6109045",6526665.51916504
"6109050",3747551.06027222
"6109055",4313322.44006348
"6112010",8305612.74954224
"6112005",7567042.62506104
"6112035",11277584.3534241
"6112030",3176554.10562134
"6112015",3836066.77474976
"6112045",4202237.14822388
"6112040",9645877.43313599
"6112050",5903417.63919067
"6112055",5722342.09246826
"6112100",4261537.79702759
"6112105",4883647.587677
"6112110",6854367.01971436
"6112140",5615825.24075317
"6112130",4184138.4737854
"6112135",3520668.4699707
"6112120",2873824.43664551
"6112125",2741111.8119812
"6112115",6066745.22677612
"6112095",7741163.00518799
"6112085",7215398.19039917
"6112090",2373118.59915161
"6112060",1647455.0317688
"6112065",4227177.61587524
"6112080",8543870.01913452
"6112075",936687.026855469
"6112025",2877986.91760254
"6112070",2375895.40936279
"6112020",3899463.86019897
"6127005",6412371.21292114
"6127010",5365802.11569214
"6127040",4354651.88015747
"6127060",10844277.6280212
"6127055",4327905.63259888
"6127065",3478549.68334961
"6127080",896074.523132324
"6127035",7502764.75900269
"6127030",10677070.9268799
"6127105",5277983.08459473
"6127070",2686667.33322144
"6127160",5327154.01150513
"6127110",5298457.29879761
"6127115",4144246.13961792
"6127075",6685368.31741333
"6127100",2663119.26748657
"6127095",6483371.33300781
"6127125",3257570.48526001
"6127135",9935756.32138062
"6127145",4816626.50323486
"6127120",5799292.78927612
"6127140",5114684.81091309
"6127155",2906460.72650146
"6127180",3525080.31958008
"6127255",4150281.85610962
"6127250",5331265.90478516
"6127175",4253359.46740723
"6127185",5014595.57620239
"6127235",2572193.00140381
"6127240",3402014.89196777
"6127365",2055202.35739136
"6127360",3436543.70568848
"6127370",3844796.76296997
"6127375",2927259.17288208
"6127410",4990026.55532837
"6127245",3017523.2852478
"6127355",3330021.7371521
"6127270",2139112.97625732
"6127345",2356792.57626343
"6127350",7637230.13137817
"6127380",2582470.70147705
"6127280",3210216.0355835
"6127275",4966902.70477295
"6127340",3621839.02386475
"6127335",2278998.39904785
"6127405",4094349.54467773
"6127385",6280874.11102295
"6127400",3848974.98919678
"6127390",2460539.98092651
"6127330",4702739.66107178
"6127290",2720762.38058472
"6115085",2778315.08398438
"6115100",4035468.88388062
"6115105",4250123.51437378
"6115110",2261527.9382019
"6115080",5482017.87509155
"6115150",2735905.97891235
"6115125",4548487.84576416
"6115130",1575687.64141846
"6115120",2287666.11444092
"6115145",3578579.41796875
"6115140",7785490.07608032
"6115135",5391293.20797729
"6115070",6421352.05892944
"6115065",6386765.18759155
"6115055",4109045.13272095
"6115060",11517411.6418457
"6115045",7945587.57513428
"6115075",6163407.53076172
"6115050",5067228.22625732
"6115015",16161480.3088379
"6115155",3926723.34030151
"6115115",4613262.36529541
"6133005",4509013.83300781
"6133010",3401595.00549316
"6133015",4491534.79611206
"6133020",3512889.34561157
"6133025",2414578.54971313
"6133030",3367102.40682983
"6133055",1426547.51467896
"6133035",2612887.40130615
"6133060",5165313.25933838
"6133040",2540889.19836426
"6133045",4798238.05447388
"6133050",4031558.76419067
"6133115",2051052.75744629
"6133100",2681193.81900024
"6133110",2524200.27651978
"6133105",2258735.28793335
"6133095",2932435.85269165
"6133120",2408274.68948364
"6133130",5277246.44073486
"6133125",5275256.33581543
"6133085",3791005.46963501
"6133090",5151437.44128418
"6133185",2691558.25588989
"6133190",1177232.48284912
"6130110",1515715.89550781
"6130150",985458.562805176
"6130140",1433602.36148071
"6130145",1092129.22268677
"6130065",4158254.00396729
"6130075",5914941.87527466
"6130125",2158806.40869141
"6130250",3694504.06872559
"6130190",2492651.27441406
"6130185",2516078.27133179
"6130240",1452731.17712402
"6130245",1332791.25463867
"6130230",2030178.75863647
"6130205",2398971.18746948
"6130235",1389924.29043579
"6130200",2173446.54229736
"6130195",3270257.00762939
"6130175",2939366.86456299
"6130170",3011650.60479736
"6130180",3101110.36947632
"6130080",2815242.28649902
"6130085",3360714.58062744
"6130090",4425507.28146362
"6130095",2935822.12463379
"6130165",2050058.1499939
"6130210",1182432.40145874
"6130160",1330863.20169067
"6130100",3970133.32748413
"6130035",10007659.3063965
"6130340",4396632.08096313
"6130295",3220986.35870361
"6130300",2016581.83447266
"6130280",2033937.73477173
"6130275",1527687.84295654
"6130285",1050204.61529541
"6130290",4085403.39172363
"6130260",3601094.21847534
"6130270",4022677.79199219
"6130315",3482661.27999878
"6130325",1194028.70315552
"6130305",2627721.14331055
"6130310",2321076.80239868
"6130265",3650266.20068359
"6130255",4856017.2828064
"6130320",2445636.96524048
"6130355",4410028.76364136
"6130330",1596487.19161987
"6130335",2514747.81332397
"6130360",2545175.82519531
"6130365",3012550.11627197
"6130370",3510482.73904419
"6124340",3430374.69961548
"6124320",4713312.45800781
"6124295",4875546.48803711
"6124315",5887552.16317749
"6124245",2571275.94644165
"6124250",3975046.6491394
"6124240",4733510.2064209
"6124310",3627627.42486572
"6124225",4473802.57794189
"6124305",1803979.27194214
"6124300",9666169.421875
"6124235",3898863.60394287
"6124230",3093946.86886597
"6124200",3127211.7645874
"6124185",2993388.60018921
"6124190",2865140.2288208
"6124195",3624973.07119751
"6124125",529972.78314209
"6124120",867894.860809326
"6124080",5147706.03704834
"6124100",3270117.97210693
"6124105",1863099.1907959
"6124075",3923349.64883423
"6124110",1894738.14193726
"6124115",2496767.90594482
"6124090",5239205.44607544
"6124085",5622056.45635986
"6124220",2451467.72235107
"6124180",3364029.81109619
"6124280",4767915.65286255
"6124270",4477946.87658691
"6124175",3823930.61401367
"6124260",4741417.38977051
"6124275",4520298.57232666
"6124205",4844495.15612793
"6124095",2356054.37753296
"6154010",3180343.02505493
"6154005",1771235.71313477
"6154015",3005702.30493164
"6154025",4730635.35473633
"6154030",2786839.89587402
"6154040",2523214.07299805
"6154045",2379573.11416626
"6154050",2916008.2902832
"6154055",827069.641845703
"6154060",2645181.05023193
"6154085",2336863.09762573
"6151150",676688.43057251
"6154105",512747.929534912
"6154150",599213.883209229
"6154115",382810.342926025
"6154110",549988.900634766
"6151135",988216.209320068
"6151140",3001275.40090942
"6154245",3549922.06488037
"6154225",1287280.51220703
"6154240",1781825.85443115
"6154195",1144363.96673584
"6154205",494593.221282959
"6154235",1277143.02062988
"6154200",575302.548278809
"6154230",1684424.69876099
"6154210",831282.879760742
"6154220",2787438.91552734
"6154215",1146138.9203186
"6154130",1053273.41757202
"6154145",1319827.66265869
"6154135",139145.314422607
"6154140",134934.41583252
"6154155",600279.070556641
"6154160",287425.695739746
"6154185",1307721.91070557
"6154180",280406.643157959
"6154165",1154136.26831055
"6154170",704021.697601318
"6154125",4150340.35943604
"6154090",3344336.3765564
"6151165",742710.314086914
"6154120",2363718.0222168
"6151160",982678.55645752
"6154190",814019.757232666
"6154175",1268835.37368774
"6151155",434825.845275879
"6151145",862557.139404297
"6127265",2985133.56253052
"6127260",3604308.1234436
"6151125",2060826.3314209
"6151130",1169118.27545166
"6121210",3380279.02130127
"6121205",2904182.63937378
"6121195",2522395.73132324
"6121200",2270859.61117554
"6121180",2939170.71350098
"6121185",2588514.31054688
"6121190",1717375.69927979
"6121095",2148226.78289795
"6121100",2561098.90765381
"6121105",2790829.47885132
"6121145",3599664.49841309
"6121035",4385239.80047607
"6121040",4187187.78500366
"6121030",2517750.69247437
"6121025",5272082.45843506
"6121045",3774673.48373413
"6121055",3767044.30090332
"6121050",3974754.17636108
"6121020",4452827.99530029
"6121065",2596494.98739624
"6121080",2967946.89257812
"6121075",2442935.48138428
"6121015",4591235.24136353
"6121005",4493992.01565552
"6121010",3910653.9085083
"6121070",2983512.97412109
"6121090",2763241.24523926
"6121085",2326717.36083984
"6178325",1297588.63439941
"6178320",4590242.90539551
"6178275",3623795.08352661
"6178365",2516469.59295654
"6178360",1446672.61169434
"6178265",2400092.06976318
"6178380",3574321.21734619
"6178375",3162542.54937744
"6178395",3324116.45922852
"6178425",2580229.57040405
"6178405",2082331.06265259
"6178240",2803497.9934082
"6178225",3432359.94717407
"6178220",2280911.25421143
"6178230",2284054.55380249
"6178235",2096265.85366821
"6178215",1740519.50210571
"6178210",2418101.87799072
"6178085",3105719.43359375
"6178245",2732759.3319397
"6178205",2792362.05789185
"6178195",2147258.82467651
"6178075",4151494.09405518
"6178070",4831752.58517456
"6178080",2398506.02011108
"6178055",9166804.33340454
"6178050",2247815.14108276
"6178095",2169214.71600342
"6178100",2853907.49313354
"6178045",3331159.6697998
"6178040",2464431.12878418
"6178035",3471002.97894287
"6178105",1832939.43188477
"6178190",1900440.984375
"6178260",2688540.47692871
"6178370",1734595.71716309
"6178250",3430598.81689453
"6178255",2146945.90106201
"6178185",3532156.92678833
"6178270",2824493.88644409
"6178170",5387352.97964478
"6178175",4247292.51062012
"6178180",3039221.22943115
"6178110",2885729.51843262
"6178115",3568634.8059082
"6178030",3784271.85067749
"6178025",9160252.13189697
"6178020",4604210.18930054
"6178125",1861879.07055664
"6178120",7994096.3069458
"6178130",5871956.59609985
"6178280",1396710.59317017
"6178165",4964397.43566895
"6178290",2047029.62310791
"6178135",3948814.09146118
"6178145",3458346.60565186
"6178010",6832640.41592407
"6178160",4555311.97296143
"6178295",2450797.98419189
"6178330",3247442.90829468
"6178315",2134302.0930481
"6178285",2904310.8218689
"6178305",2125800.44488525
"6178065",1658206.93395996
"6178060",3324256.86737061
"6175210",1204490.48516846
"6175215",2860445.98754883
"6175190",4599284.63330078
"6175195",2313162.37515259
"6175200",2620778.15505981
"6175160",4047858.6600647
"6175155",2303387.20053101
"6175165",2681844.58615112
"6175140",3399352.87173462
"6175090",946440.981811523
"6175100",4336712.60824585
"6175075",1369298.03561401
"6175010",4994620.73022461
"6175025",3789566.24658203
"6175070",1483783.47994995
"6175065",1348030.16452026
"6175030",2742438.57553101
"6175060",1251428.55172729
"6175105",2315787.55221558
"6175055",2540716.81317139
"6175045",3956232.19799805
"6175120",2985682.21017456
"6175050",2184558.23233032
"6175110",5061212.16146851
"6175115",1231349.71731567
"6175125",4445518.91638184
"6175135",4162325.95959473
"6175175",2459244.25866699
"6175170",3342598.35678101
"6175180",2421290.60427856
"6175185",4310364.79388428
"6175040",1919503.8494873
"6175035",2852046.54742432
"6142165",6280301.73632812
"6142260",4360585.11279297
"6142175",4013769.12814331
"6142255",4493887.99658203
"6142250",1001778.87533569
"6142180",4395689.19784546
"6142245",2129598.64303589
"6142110",4415049.63916016
"6142020",4991029.96636963
"6142030",3462884.72622681
"6142035",5789792.84307861
"6142025",2645316.04940796
"6142040",1269761.46957397
"6142050",2773476.04190063
"6142095",6093295.73876953
"6142045",3147421.86553955
"6142055",2232131.48907471
"6142015",5537274.28622437
"6142060",7323124.64605713
"6142065",1518409.83978271
"6142085",3899366.35266113
"6142080",4002218.20770264
"6142115",2826630.37371826
"6142120",2610670.72860718
"6142170",5090428.29837036
"6142130",1099398.41650391
"6142125",2884813.49624634
"6142150",2722522.91238403
"6172340",1719568.68716431
"6172300",2497389.35403442
"6172330",810857.497161865
"6172295",3365364.94564819
"6172335",1184141.65853882
"6172305",1852246.62957764
"6172320",1385792.84085083
"6172325",3944705.09259033
"6172310",1256253.39300537
"6172240",2622295.93173218
"6172275",3156191.8793335
"6172315",1099455.84381104
"6172285",2299313.60113525
"6172290",2641244.17422485
"6172255",1912027.85412598
"6172265",2094336.96191406
"6172260",1740994.77740479
"6172270",2199079.20315552
"6172230",4085064.85098267
"6172235",3193404.18487549
"6172245",2264951.80072021
"6172225",1744591.69140625
"6172220",835220.37487793
"6172215",894186.343597412
"6172210",1583034.34005737
"6172250",1739618.67315674
"6172070",3063044.20541382
"6172075",2323871.75167847
"6172085",1901797.66604614
"6172080",1827002.12731934
"6172065",3439944.80599976
"6172060",4964687.48504639
"6172020",4650039.40588379
"6172025",2162599.47894287
"6172030",3237019.56420898
"6172015",2788802.55490112
"6172005",2302396.7565918
"6172010",3839271.35305786
"6172035",2666166.87460327
"6172040",4243662.47167969
"6172055",3130009.12081909
"6172110",1451833.34130859
"6172105",351329.055023193
"6172045",1923901.36465454
"6172050",3688429.82125854
"6172095",2363357.56930542
"6172205",3349437.44439697
"6172200",1538816.03625488
"6172195",2262585.7277832
"6172280",2908785.25610352
"6172185",2601850.1578064
"6172180",3635017.55957031
"6172190",3263651.47070312
"6172175",2959262.35714722
"6172170",1661934.90927124
"6172165",4067114.92962646
"6172160",3453900.88806152
"6172155",2491672.57211304
"6172150",2380607.92401123
"6172140",3535306.38143921
"6172130",1822662.27044678
"6172115",1311056.59640503
"6172125",1191253.71618652
"6172145",3513921.1031189
"6172135",1609738.91799927
"6169225",1796216.25039673
"6169220",2222662.88613892
"6169210",2308746.0118103
"6169215",2518240.56991577
"6169205",2823921.67410278
"6169200",2766626.86065674
"6169195",2584073.43377686
"6169190",1200538.6362915
"6169180",2726282.1701355
"6169185",2406239.3951416
"6169175",4432874.93859863
"6169170",3464977.84725952
"6169165",2209604.88748169
"6145140",2968751.52697754
"6148050",2275386.49060059
"6145130",3005657.40927124
"6145125",1808691.37335205
"6145105",2938473.00473022
"6145145",4554573.58364868
"6145100",2887121.07446289
"6148226",2277223.70352173
"6145220",2553815.90560913
"6148227",2723749.56243896
"6145095",2542428.82330322
"6145150",2085585.2321167
"6145215",1360802.78625488
"4215070",4383150.67269897
"4215100",2501050.49493408
"4215045",98073210.7347107
"4215030",53734611.4760132
"4215085",143493390.072296
"4209080",23421408.357666
"4209085",34381295.9094238
"4209050",54876456.4261169
"4209045",11997738.6978455
"4209040",72049426.3013306
"4209025",10389391.8153381
"4209010",30574403.6000061
"4209005",51077587.4321594
"4206010",54297545.3805237
"4212055",2086472.01385498
"4212005",7270134.82818604
"4206005",10206068.800293
"6218075",957837.20135498
"6218085",8153576.94790649
"6218080",5530083.9473877
"6218070",4904280.59072876
"6218055",2002156.66647339
"6218060",3435720.55322266
"6218105",18095051.0351562
"9118155",4467792.27328491
"9118180",2649318.85159302
"9118185",9281123.34796143
"9118020",2004593.2265625
"9118145",3718034.80703735
"9118140",1526357.64196777
"9118195",1244903.58734131
"9118200",1838143.85159302
"9118150",4353050.65487671
"3154050",696143.453369141
"3154055",622907.879272461
"3154060",600533.228912354
"3154075",488393.347015381
"3154080",191871.558135986
"3154085",598970.947723389
"3154090",678002.577575684
"3154065",1207115.51022339
"3154070",1110922.21560669
"3154095",971693.362213135
"3154130",541087.965911865
"3154125",1199299.35531616
"3154135",992157.854949951
"3154100",1620334.32144165
"3154105",587543.175689697
"3154110",516524.830596924
"6169155",1523418.35925293
"6169160",1833640.8637085
"6169145",4159559.55044556
"6169150",2177234.16592407
"6169140",859662.015899658
"6169135",2092614.1222229
"6169130",2551288.33319092
"6169125",3367522.05587769
"6169120",2769347.94839478
"6169115",2060365.90124512
"6169100",1252735.71743774
"6169105",2622395.72042847
"6169110",3863921.06585693
"6169055",2242991.22265625
"6169050",4255447.21618652
"6169065",2361980.21328735
"6169060",3034104.30114746
"6169045",2808401.84375
"6169075",874707.349151611
"6169070",1710412.21286011
"6169040",1915250.27655029
"6169005",2383977.55563354
"6169010",3036676.83392334
"6169015",2804440.58078003
"6169035",1562175.48654175
"6169025",3239310.33413696
"6169020",2556542.38113403
"6169030",2186129.45278931
"6169090",3641235.70355225
"6169080",2425374.027771
"6169085",3072059.33148193
"6169095",2530277.0982666
"6118095",6484827.02145386
"6118100",4457116.51800537
"6118120",4917621.87936401
"6118105",1795712.58404541
"6118115",2889687.3079834
"6118110",2777290.95004272
"6118065",3463390.05014038
"6118060",5872892.37023926
"6118070",4630871.78024292
"6118075",6894969.16241455
"6118025",2800256.04730225
"6118055",1900931.48239136
"6118030",2744718.32824707
"6118035",1670925.56524658
"6118020",2371151.09411621
"6118015",2677030.95059204
"6166095",4406886.12539673
"6166100",2445359.95465088
"6166030",2119817.80361938
"6166005",1675557.23535156
"6166010",4253638.08990479
"6166015",3327340.95907593
"6166035",2318322.0809021
"6166075",1688814.22024536
"6166120",1755379.28018188
"6166070",3154616.06832886
"6166145",2808316.39401245
"6166135",2587708.59432983
"6166130",2046046.35107422
"6166125",1476551.40002441
"6166170",3085884.34854126
"6166150",2111081.13192749
"6166190",2112756.09973145
"6166155",3247626.27468872
"6166160",1811209.60217285
"6184290",1331304.11401367
"6184275",1840034.85403442
"6184295",1306099.23669434
"6184300",804777.542022705
"6184235",2442254.45187378
"6184305",1249008.29672241
"6184270",2100417.56582642
"6184260",2337170.75378418
"6184265",2207446.13827515
"6184220",836852.389221191
"6184240",1815191.90325928
"6184230",1702268.29440308
"6184215",1521121.8963623
"6184225",2885279.64831543
"6184210",2926652.18075562
"6184280",1012375.41571045
"6184200",2314123.89886475
"6184205",1237049.80181885
"6184160",1907563.25512695
"6184190",1618019.83227539
"6184185",1719977.63186646
"6184110",2560856.65170288
"6184115",1902845.91522217
"6184170",857903.070831299
"6184125",2578578.54888916
"6184130",970576.509613037
"6184135",1954808.51751709
"6184155",546654.628479004
"6184140",2239499.04608154
"6184145",733294.138427734
"6184150",2865220.52597046
"6184080",2762602.1005249
"6184070",1119706.59176636
"6184085",762609.611633301
"6184090",1735749.56555176
"6184075",1953026.79855347
"6184015",1258121.15704346
"6184065",1022333.61227417
"6184010",756375.71383667
"6184005",2277279.88043213
"6184060",928485.467346191
"6184020",2192580.91085815
"6184025",2758593.04702759
"6184055",2253340.44390869
"6184095",2093251.23617554
"6184105",4856190.31176758
"6184100",4181001.61175537
"6184045",2325004.66906738
"6184040",4321374.86135864
"6184035",3080629.95385742
"6184165",1453574.65100098
"6184120",1687348.78421021
"6184320",1164210.00015259
"6184330",1518426.91796875
"6181250",1307841.88674927
"6181260",827869.728820801
"6181235",1342140.90945435
"6181255",2772508.10653687
"6181245",1672007.69833374
"6181155",2627222.44772339
"6181150",1595332.87088013
"6181120",1501121.29962158
"6181115",1762405.51443481
"6181065",1176121.36294556
"6181005",2392666.51901245
"6181015",2547902.89141846
"6181045",1075185.2545166
"6181050",2892968.81008911
"6181070",2050989.40542603
"6181105",1035049.48083496
"6181100",3114501.11965942
"6181125",1768096.25146484
"6181145",2781880.06497192
"6181140",2281348.37728882
"6181130",1575654.80551147
"6181095",1772334.49911499
"6181080",645325.63659668
"6181075",1693665.07720947
"6181085",1338592.96835327
"6181090",1762357.17034912
"6181040",1052176.29205322
"6181035",853874.697143555
"6181030",1741771.71221924
"6181025",1852506.41201782
"6181020",1073846.00570679
"6181220",1938115.15579224
"6181215",597875.754608154
"6149135",4768501.39819336
"6149145",2095752.59817505
"6149130",2922933.43585205
"6149140",1755714.94088745
"6149175",1955965.00997925
"6149165",3215656.53491211
"6149170",1039012.18295288
"6149150",3173885.81161499
"6149155",2672647.74401855
"6149120",3166218.26577759
"6149125",3128410.96850586
"6149115",2211310.6081543
"6149110",2017927.24990845
"6149030",6768039.27203369
"6149025",2838527.43313599
"6149035",2167748.00332642
"6149105",1987491.90539551
"6149020",5009164.77871704
"6149040",2540759.6199646
"6148180",2107039.6282959
"6148165",2851909.43753052
"6148160",2340389.36419678
"6148185",2597366.87268066
"6148190",3110989.95251465
"6148140",1893799.76516724
"6148130",2673204.89556885
"6148125",2692347.69497681
"6148090",3722362.49368286
"6148135",2471100.22338867
"6148085",6124437.28005981
"6148025",3850175.1791687
"6148080",2771820.08602905
"6148075",3590130.32556152
"6148035",2640210.89743042
"6148040",2551799.06958008
"6148045",2600101.23526001
"6148055",2498640.91674805
"6149075",4370942.24893188
"6149085",998325.24697876
"6149090",3069332.13632202
"6149055",5052052.88809204
"6148070",1849352.48464966
"6149060",3198113.55621338
"6149065",1881945.38659668
"6148060",3000376.29370117
"6148065",2103463.70449829
"6148145",1897941.77670288
"6148155",1294484.8605957
"6145315",4124005.75372314
"6145310",3782887.91854858
"6145320",3193662.50292969
"6148175",2712466.83795166
"6145305",2020685.71923828
"6145295",1849510.65759277
"6145290",1652622.61553955
"6145300",4160054.14996338
"6148170",3667798.31280518
"6145285",1824886.23931885
"6148120",3461492.18280029
"6148110",4667669.83599854
"6148115",2780500.2796936
"6148095",2269066.35906982
"6145280",2136820.26831055
"6145275",2281642.78204346
"6145265",2724489.97796631
"6145255",2041924.27755737
"6145260",1962030.12368774
"6145270",3515615.4418335
"6148105",3335030.44067383
"6148100",2823812.80792236
"6148228",1801525.54364014
"6148020",4035791.98583984
"6145225",3388701.12136841
"6145135",2120384.55709839
"6145230",3810409.89370728
"6145210",2470720.44403076
"6145155",1754388.31637573
"6145160",2195497.98248291
"6145090",3183362.86901855
"6145165",1414400.58044434
"6145205",3196052.62237549
"6145250",3159443.62643433
"6145240",2180578.95703125
"6145245",2403614.75186157
"6145185",1842748.74588013
"6145190",1717400.29293823
"6145175",2497576.26873779
"6145180",1936364.43869019
"6145055",2057913.00817871
"6145065",2410298.13101196
"6145060",2565974.39682007
"6145035",2609725.40405273
"6145085",3033641.60751343
"6145080",3012548.39727783
"6145045",3947088.48492432
"6145050",6686224.48327637
"6145010",4642171.32058716
"6145020",5005269.19030762
"6145015",3979757.09707642
"6145005",5722283.91641235
"6139060",4179657.09606934
"6139115",3081868.88235474
"6139120",2254182.68557739
"6139125",2946967.3197937
"6139045",2834835.7979126
"6139055",2989162.03158569
"6139030",2497599.66876221
"6139040",3105897.17254639
"6139035",3694203.75131226
"6139025",2595084.0005188
"6139050",2427297.30786133
"6139020",4129940.80828857
"6139015",4834141.14144897
"6139095",4201295.07553101
"6139065",5978554.6661377
"6139010",9281384.6335144
"6139085",6476725.53384399
"6139090",3185222.82366943
"6139075",2650545.63040161
"6139005",7050879.55581665
"6139070",4947495.71060181
"6151115",4248864.94735718
"6151080",2103044.93521118
"6151105",450090.661865234
"6151100",2296659.61828613
"6151110",1287929.75802612
"6151085",1734949.70007324
"6151095",1867350.63027954
"6151090",2090691.27005005
"6151065",1172505.04345703
"6151070",1963041.78756714
"6151075",984205.15045166
"6151060",2944315.53204346
"6151055",892540.688964844
"6151050",3207566.84936523
"6151045",1102323.86248779
"6151040",2410976.15524292
"6151035",3097434.77337646
"6151030",3512599.26834106
"6151025",3724083.30078125
"6151015",3480985.32415771
"6151005",3117109.34082031
"6151020",1928733.38912964
"6151010",2495067.40844727
"6157205",859309.805450439
"6157185",2169197.74295044
"6157190",1525545.58474731
"6157180",3826999.96084595
"6157175",1801762.76593018
"6157165",947307.6980896
"6163550",1130675.86862183
"6163545",3574569.85443115
"6163505",1061147.22088623
"6163515",1494874.55285645
"6163415",1020525.98553467
"6163500",1441587.29727173
"6163420",806675.554077148
"6163410",1854090.2355957
"6163425",998817.14743042
"6163430",1343895.07644653
"6163435",1227486.74969482
"6163495",1156780.86611938
"6163510",1108486.02160645
"6163490",570997.800231934
"6163520",684098.662017822
"6163485",1320989.76098633
"6163525",2300125.33093262
"6163540",1557797.02490234
"6163335",1937831.02383423
"6163320",729777.207214355
"6163340",2712531.23736572
"6157050",1508633.58956909
"6157040",878905.562316895
"6157010",1725036.58291626
"6187005",2180292.67727661
"4212145",5534881.34951782
"4206110",4239172.60302734
"4206130",3008940.91781616
"4203145",2662135.53936768
"4206050",23201712.2422485
"4209020",21836082.28479
"4209075",40955230.8232727
"4209060",10063054.749054
"4209030",6862424.90036011
"4209015",50436150.2595825
"4206045",33258327.9836121
"4215060",1573091.74279785
"4206135",2908230.91369629
"4212035",4159387.17318726
"4212100",7306650.93484497
"4203245",19167436.4906921
"4212010",1009872.48162842
"4209055",129336124.901093
"4212155",8599343.98971558
"4203025",3520909.12915039
"4203010",1256834.00689697
"4203005",2334798.88043213
"4203020",4540477.21484375
"4203015",1372456.07659912
"4203030",16733286.1438904
"4203035",15132073.9564819
"4203045",4897613.93411255
"4203050",5186748.36251831
"4203055",3022770.61865234
"2306140",416604.89855957
"2306120",2991214.05599976
"2306190",247620.447967529
"2306160",923328.975128174
"2306180",686795.296478271
"2306170",2089930.11218262
"2306165",1538395.87670898
"2306430",16002803.3200073
"2306420",1240495.6545105
"2306625",1135693.57675171
"2306620",913996.711669922
"2306650",3617972.52462769
"6163455",2203524.34036255
"6163450",3950803.64956665
"6163445",1251176.1854248
"6163440",4535280.08657837
"6163480",1349097.65020752
"6163405",962966.815887451
"6163400",1645628.55322266
"6163250",533309.389862061
"6163255",222581.624725342
"6163265",3025327.83248901
"6163395",1888939.64868164
"6163390",1583315.86727905
"6163385",586533.455352783
"6163380",1849673.81588745
"6163270",1295284.50341797
"6163275",405805.777435303
"6163245",2302334.46191406
"6163280",2262809.29318237
"6163240",1869289.94491577
"6163235",1307941.18902588
"6163230",1219435.87252808
"6163155",2196831.50112915
"6163225",2078217.45248413
"6163215",3225799.10272217
"6163165",2020349.51144409
"6163220",1278980.48434448
"6163290",828356.591491699
"6163375",764121.049804688
"6163370",1479922.88409424
"6163365",1642256.85943604
"6163350",560210.354064941
"6163360",321027.58190918
"6163355",279133.944671631
"6203120",7213309.87371826
"6203135",3409049.36557007
"6203130",3623399.5463562
"6203145",3675558.97155762
"6203140",10391378.2181702
"6203155",5949593.14038086
"6203030",1446667.71044922
"6203035",405737.025604248
"6203050",3748948.93469238
"6203065",4457522.50894165
