gnd_id,distance_waterways
"3227155",1200.60334057071
"3236055",0
"3227170",3334.57994107003
"3227160",2113.71723951144
"3242030",1167.69545545457
"3242010",1375.52152969123
"3239150",268.687744617979
"3239100",0
"3212205",3838.15839779514
"3212210",2172.98763720954
"3227130",1936.22684486396
"3212215",66.0650040579105
"3227175",2384.05477042361
"3227115",3539.3068561495
"3218200",567.492767027157
"3218215",2393.21151009357
"3218205",1547.12415850317
"3218195",0
"3218220",3611.7191060484
"3218210",2232.16981508127
"3218230",2115.52991959176
"3218170",538.449969038667
"3248005",4723.70856698603
"3248010",6058.21052337345
"3230155",1763.9375423758
"3230160",1804.48274978932
"3242120",409.425735316068
"3230130",3032.53525116604
"3209215",5058.60396335508
"3242125",723.323317218759
"3242165",2474.48066768632
"3248090",7745.6887188165
"3248080",5583.04146950501
"3245095",2692.02822687752
"3212015",5715.02282934106
"3242075",447.286122196443
"3212025",2866.85801935099
"3212020",3884.73634972865
"3221060",2117.55716327008
"3245100",1965.15207962147
"3221085",0
"3221090",0
"3221150",356.578533381048
"3221095",629.158709452708
"3221140",0
"3221100",1356.92815504571
"3239105",0
"3239125",0
"3239040",0
"3239135",1018.56015180702
"3239160",0
"3239130",791.365019096433
"3221055",3159.84687731228
"3221065",398.588926722258
"3212190",4433.23327243059
"3212200",3604.96761234645
"3242275",0
"3242330",118.183764335787
"3242280",0
"3242260",0
"3242320",0
"3242245",0
"3224070",2167.58814272706
"3224050",1153.79353746493
"3224100",0
"3224060",0
"3224075",2725.53722357219
"3224065",2018.33486246401
"3212240",678.616761876516
"3212220",1040.83859673224
"3248165",9092.39101979309
"3221025",0
"3248175",7913.5007501774
"3248195",5823.83276563298
"3248200",4976.52028683807
"3248205",4619.03253830566
"3248140",10482.3878706143
"3248190",6389.26203952255
"3245150",2239.75050458297
"3242115",824.76556413193
"3218070",5270.58742689519
"3239155",467.172566989883
"3221015",192.876565089586
"3221010",0
"3221005",0
"3221020",1183.45661273627
"3227100",1317.523439942
"3227080",3074.26468846892
"3227065",1371.79629938542
"3227085",2193.37969870144
"3227070",4133.0286225243
"3233110",3716.87336370009
"3230080",0
"3227125",3380.86062055527
"3227030",671.014679147326
"3227035",42.1260486233677
"3227055",3742.70556414936
"3227040",1742.31962768538
"3227095",303.104286345294
"3227060",3126.10119969217
"3227090",1068.62529978258
"3227045",1757.09810613642
"3233075",139.928974481031
"3233085",0
"3227025",31.4866313097161
"3242325",50.5286275444462
"3227010",3368.63978578083
"3227020",1839.92249020819
"3227015",2809.4998348695
"3227005",4207.74350275357
"3233040",2024.11387109577
"3233005",1661.57523138597
"3233015",0
"3233030",139.859580196124
"3233050",3866.97267547627
"3233035",942.422206115982
"3242285",0
"3233065",2360.55604595892
"3248115",9678.09992641133
"3230145",1735.83427955597
"3248180",7190.52339436887
"3248125",10968.7058833533
"3248185",6248.35459387607
"3248070",4263.96122789879
"3248170",7907.03663363302
"3248210",3946.96647977178
"3230030",3321.60795360638
"3230015",13.4980818823613
"3230125",3304.46021371271
"3230020",0
"3230165",1305.13470885787
"3230120",4237.21854954358
"3230140",2221.03417491574
"3230150",2083.60891831634
"3212235",962.719374112492
"3212175",3847.12847002027
"3212185",3771.70339608838
"3212180",2711.85465092247
"3227050",3134.34785134788
"3230010",0
"3230025",2400.96707304466
"3212225",401.07950977573
"3230115",1684.7473124038
"3230085",1043.60819787405
"3212170",3784.15956433266
"3212150",1876.96614350462
"3212230",1316.40226559481
"3212165",2459.08973308227
"3212145",1135.9587785668
"3212195",5189.0892467873
"3215070",3769.98320224495
"3215055",3651.77824039814
"3215060",2537.41798183519
"3215065",2013.18812801798
"3215080",1738.314905177
"3215075",1985.8713193601
"3215090",1023.57298722893
"3215095",2595.63597149295
"3245180",1149.63353089778
"3245165",0
"3215030",5551.66233610181
"3245185",903.33703808743
"3215035",3995.93286494735
"3215045",4125.70948954863
"3215050",5665.30131683977
"3215040",4374.4660919038
"3245055",2795.12347122658
"3245020",555.435087061567
"3245070",3103.93239348064
"3245060",3498.76107823983
"3245160",0
"3245065",4098.07845374391
"3245140",3201.59331677779
"3245155",149.06577696521
"3248215",4394.10855709435
"3248130",11291.9728975658
"3248235",5855.72602920469
"3248240",5803.56700997362
"3248230",5903.42468280148
"3248220",5043.17830777571
"3245015",122.591239503531
"3248225",5546.90017729242
"3239190",0
"3239085",26.8659846100064
"3239175",0
"3239185",319.891490539142
"3239220",202.980215309159
"3239180",0
"3239210",0
"3239205",266.866403739249
"3218110",4582.68295388049
"3218105",3990.27545033165
"3218080",7056.11621120207
"3218225",3016.16123697018
"3239170",0
"3239195",0
"3239165",266.935182090422
"3239140",584.801005189884
"3218030",6330.89569398638
"3218040",7235.35750012916
"3218085",6841.62144246476
"3218060",7351.11513496885
"3218055",8404.04062591032
"3218095",6147.72047281203
"3218100",4271.75724623141
"3218090",6282.79107049802
"3218065",6048.433302214
"3215140",0
"3218050",8805.0741876635
"3218005",8321.16239551001
"3218015",9381.22298546774
"3218010",9319.68710364709
"3218035",7208.13485108052
"3218020",8227.20945062591
"3215005",8513.16037307039
"3245200",1043.21781865359
"3215025",7361.38150588284
"3215010",8286.94236746817
"3215015",7057.06987585365
"3215020",6209.17297241678
"3242085",0
"3230070",1015.36515089406
"3230075",0
"3230050",771.488855384872
"3236120",0
"3230055",0
"3227120",4484.89124360033
"3227110",3218.28136495458
"3245205",1193.09059056833
"3245195",775.241270589627
"3218185",638.335985617834
"3218140",5993.78493060206
"3242015",1597.40754956313
"3227145",0
"3227140",0
"3236105",0
"3230065",0
"3230035",2243.78004897303
"3206065",1868.4356500658
"3206090",3473.68974913027
"3206075",2387.73106699266
"3245120",698.664457934336
"3242215",685.532825741701
"3206070",2297.5611211348
"3218130",5186.57525995429
"3242185",0
"3248135",10198.6212593331
"3248095",8447.57509208967
"3221135",392.631347584528
"3218045",7833.1496274018
"3248160",9243.49339099565
"3248145",10012.6575761627
"3248150",9621.51858112234
"3248155",9406.6518740197
"3233100",695.46840072647
"3233080",0
"3239110",0
"3239075",0
"3233105",995.868131027137
