gnd_id,vegetation
"2203210",203.111197394
"2203200",211.875994041895
"2203190",214
"2203185",214
"2206100",183
"2203005",209
"2212100",229.285181098142
"2218055",220
"2218070",220
"2212140",230.663853295237
"2230100",220.418469998464
"2212095",231
"2215130",231
"2215120",225.771420312339
"2209155",231
"2233105",222
"2218030",225.979671496406
"2218020",230.848620487999
"2218035",220
"2218040",220.472963378924
"2218045",220
"2218050",220
"2230015",220.38572548552
"2206170",185
"2230145",222
"2230115",221.977739417127
"2227065",194.794935815162
"2230110",222
"2230140",222
"2209005",200
"2230130",222
"2230135",222
"2230150",224.733618014148
"2230170",222
"2209025",220
"2230155",235.925853385582
"2203050",207.673263832871
"2224130",215
"6106155",198
"6181030",225
"6181020",225
"6106120",200.479096157456
"6106180",206.551476705485
"6106230",204.899482769459
"6106130",198.61673261554
"6106135",198
"6172210",214
"6169130",227
"6172250",214
"6169135",227
"6166165",225
"6169170",227
"6172275",214
"6172270",214
"6160185",227
"6178080",237
"6184040",225
"6178125",216.00973213758
"6175160",215
"6175170",215
"6172205",214
"6169150",227
"6130350",229
"6151115",220
"6151110",220
"6157005",220
"6178150",206
"6157210",220
"6181150",225
"6181155",225
"6106165",200.745438645931
"6121180",209
"6133025",217.240886512365
"6127335",220
"6163110",231
"6133090",223.945150370031
"6130030",224.005068788889
"6133085",223.146780381355
"6181175",237
"6163480",233
"6178185",219
"6178095",219
"6109010",203
"6106175",203
"6118125",209.432129097132
"6109035",203
"6149060",224
"6149045",224
"6166120",224.095447216135
"6163465",233
"6157125",224.222460305715
"6160065",227
"6163420",227
"6166115",225
"6109080",213
"6109065",212.343095182861
"6154045",220
"6149065",220.840671610214
"6130285",229
"6172225",214
"6154060",220
"6130265",229
"6145320",215.797151276635
"6187045",225
"6106060",202.953542758265
"6103130",205.513979235891
"6106025",199.358482725874
"6106030",197.893740739387
"6103145",198
"6187050",225
"6163095",231
"6172060",215.61857441248
"6169085",224.640752459573
"6172155",219.053371821796
"6187100",220
"6175060",216.954656082731
"6187040",221.891764799878
"6187085",220
"6154035",220
"6130245",228.972912114574
"6130240",229
"6130235",229
"6178055",230.307726367818
"6130290",229
"6175080",216.464562700042
"6169080",224.39377942598
"6130070",224
"6130045",225
"6133045",222.987627524234
"6130025",220.931564510618
"6163070",230.874355128674
"6163085",230.692939570684
"6163060",229.701863430914
"6163055",230.89684914186
"6136190",214
"6172150",214.451994155025
"6133210",220.588813711609
"6149010",224
"6127175",212.97321522451
"6133205",223.77716011318
"6127210",214.263100356756
"6121125",209
"6154185",220
"6181070",225.033829882808
"6166135",220
"6154180",220
"6178120",215.669872867262
"6178065",231.704376432255
"6169060",224.691470194934
"6175120",215.770088381915
"6184215",226.297897878554
"6184250",235.575743818151
"6178345",206
"6178335",206
"6169175",227
"6184265",233.532685508449
"6175205",215
"6169195",227
"6103150",197.705545480462
"6103140",203.601341243062
"6106065",203
"6106055",203
"6178325",206
"6106050",201.29174800016
"6178330",206
"6184175",225.050937691827
"6148090",219
"6148095",219
"6145195",216.997586472746
"6142175",217
"6145310",217
"6145300",217
"6139150",214
"6139120",214
"6157185",223.766353188775
"6160260",227
"6157195",219.158075981255
"6157215",219.666115484204
"6154265",218.27535662629
"6160300",228.265675851334
"6142225",217
"6160285",232.809702732332
"6163555",232.971003515238
"6127320",214
"6160190",227
"6157165",220
"6154250",220
"6160170",227
"6160230",227
"6166185",225
"6127385",220
"6118135",207.739706892372
"6127360",211
"6106125",199.957743066414
"6127350",213.668107018136
"6127185",220
"6127295",220.001174260121
"6127300",220
"6163235",229
"6151135",220
"6163225",229
"6163210",231.087904569817
"6160330",236
"6160335",236
"6160340",236
"6160345",236
"6166005",224.009833286564
"6163205",231
"6151105",220
"6163160",229.982334485581
"6163230",229
"6149140",224
"6157055",226.004087076738
"6151125",220
"6149100",224
"6154055",220
"6149080",221.922688107503
"6149110",224
"6149095",224
"6154080",220
"6163170",231
"6151065",220
"6139160",214
"6139165",214
"6136065",212.273369552153
"6136075",209.560148925226
"6136070",210.85961978546
"6136055",212.954473773382
"6160325",233.801149613778
"6160320",233.800776172063
"6115150",204.028104907316
"6115105",206
"6124190",208.775473096633
"6154270",217.06704451765
"6124205",208.558843360784
"6121010",205.400086020902
"6115155",204.209244516135
"6157225",234.422900802784
"6160295",236
"6163495",227
"6163260",228.318166431033
"6160280",236
"6118110",211
"6118075",211
"6124100",208
"6115115",204.474352327026
"6136185",214
"6136160",214
"6157065",225.805187345005
"6136180",214
"6166105",225
"6163500",227
"6163490",227
"6160085",227
"6160355",236
"6160350",236
"6136060",213.533161253409
"6136050",213.694539374358
"6136135",216.615860178559
"6136095",213.64106537428
"6136125",214
"6136090",214
"6163175",231
"6163565",233
"6157020",227.113542715917
"6149130",224
"6149135",224
"6149155",222.404300426641
"6151095",220
"6160205",230.173661146742
"6133005",211
"6136260",221.779782009308
"6160250",227
"6157180",225.436415125615
"6157175",220
"6160200",227
"6163550",227
"6166180",225
"6136220",214
"6136150",223
"6136280",218.005910514532
"6136270",214
"6136255",219.131554864285
"6136265",214.012160951263
"6136275",216.338053024729
"6136205",214
"6127235",220
"6118080",210.99181890725
"6136230",214
"6124170",203.474132557916
"6136245",214
"6136240",214
"6163280",227.798056094678
"6136250",214.04017882189
"6133010",211
"6154260",220
"6178075",235.902011251068
"6181165",233.579359401419
"6178390",219.028181764998
"6184190",225
"6184245",236.861601962533
"6184210",226.016688360125
"6160210",232.662329806085
"6184130",225
"6157190",219.884061641059
"6160215",227.076138408645
"6187365",217
"6157205",220
"6178425",221.634114995325
"6184125",225
"6178305",206
"6181260",237
"6178435",237
"6178430",236.387296773688
"6160220",227
"6181255",237
"6160255",227
"6160265",226.816052698989
"6145130",214
"6178360",219
"6178370",219
"6145115",214
"6163345",233
"6163400",227
"6163190",231
"6163065",229.777254595717
"6178060",228.715262226965
"6178145",206.000002236364
"6127080",215
"6181135",225
"6181110",225.802125434554
"6166190",225
"6172160",222.724548914227
"6181015",225
"6160100",227
"6160090",227
"6160180",227
"6160225",227
"6160245",227
"6160240",227
"6160175",227
"6160195",227
"6157115",220
"6163290",232.114879716528
"6163355",233
"6166050",225
"6154225",220
"6163435",227
"6166100",225
"6163470",233
"6166070",220.18526100202
"6181170",235.133080738897
"6157085",220
"6154170",220
"6166045",225
"6178395",219.026536239345
"6154115",220
"6154165",220
"6151080",220
"6124335",211
"6187035",220
"6139170",214
"6136130",214
"6136080",213.944422523832
"6136100",214
"6136085",214
"6124065",208
"6115040",206
"6124035",203
"6124060",208
"6139175",214
"6139155",214
"6124040",203
"6109045",210.575772018906
"6163335",233
"6163375",227.179345135384
"6163450",233
"6154145",220
"6112110",205.404359207839
"6127065",203.138025960491
"6127075",214.50318401869
"6112135",208
"6187010",220
"6172055",214.949751081105
"6187025",220
"6187030",220
"6187020",220
"6187015",220
"6166095",225
"6172240",214
"6130125",225
"6133120",224
"6130090",224
"6130115",225
"6133165",223
"6133155",223
"6106110",198
"6178100",219
"6187325",222.900539080883
"6187065",225
"6187390",225
"6187360",217
"6187395",223.193745071629
"6187420",217.235570411379
"6133150",223
"6130130",225
"6127145",214.79888045323
"6163455",233
"6118040",206.111973755398
"6121015",204.702071219584
"6187060",225
"6187110",218.185481813446
"6187115",217.370455793274
"6187070",225
"6136120",214
"6136105",214
"6115130",204
"6124125",208
"6136115",214
"6124165",204.979487550431
"6124185",208
"6127140",215.627376493056
"6130200",224.020489816254
"6133185",222.996729418527
"6178015",213.8905651772
"6178010",212.444026816166
"6178035",214.05902697853
"6169215",227.046088632167
"6178115",216.621230507855
"6184195",226.969749330624
"6133200",224.637387486304
"6154005",223
"6184200",225.805330743101
"6133190",223
"6130215",224
"6163025",225
"6130225",225.237647736401
"6154020",221.322643925996
"6151100",220
"6124010",203
"6106035",198
"6149150",224
"6163165",230.562920477361
"6157035",220
"6163010",225
"6163005",225
"6130255",229
"6124250",211
"6115050",204
"6127230",220
"6115045",205.468362822848
"6124055",207.859166516233
"6157010",220
"6163155",229
"6109120",213
"6112055",214
"6136005",209
"6136010",209
"6136020",211.013911499457
"6112045",203.079556436159
"6136030",211
"6136035",211
"6181050",225.126535871838
"6112030",214
"6187355",217
"6112025",214
"6109155",212.237410711265
"6181045",225
"6112050",206.468665189763
"6187330",217
"6187370",217.566019874067
"6187295",217
"6169145",227
"6145030",214.815491811065
"6175150",215
"6172280",214
"6175175",215
"6181025",225
"6163045",225.165744914444
"6130210",224
"6178415",222.2801895633
"6178005",212.166880158827
"6130250",229
"6184220",234.143932156147
"6187125",218.417410586946
"6187090",219.766069996153
"6145075",215
"6145095",214
"6145055",213.160594269029
"6142135",208.667731694673
"6184260",228.768870087893
"6160235",227
"6184270",228.747811920436
"6184255",230.301486333775
"6151045",220
"6163145",229.241052504782
"6149075",219
"6163135",231
"6149105",224
"6149120",222.069120827731
"6154220",220
"6151070",220
"6145100",214
"6142090",206
"6178295",206
"6145125",214
"6184085",228.645719254428
"6178240",219.224954235044
"6184120",225
"6181235",237
"6136045",211.544313584917
"6136040",211.225636803138
"6145025",214.270019249552
"6184055",225
"6145040",215
"6109115",212.908484325069
"6145060",215
"6142075",206
"6149025",224
"6133015",211.140956471729
"6151030",220.154068654034
"6154025",220
"6163080",231
"6178365",219
"6154040",220
"6163075",231
"6157080",220.202763414473
"6172020",217
"6154150",220
"6169005",219
"6154175",220
"6163390",227
"6163360",233
"6154160",220
"6112125",208
"6136025",211
"6172010",217
"6187320",225
"6115090",206
"6175010",217
"6148120",219
"6145285",217
"6160270",231.658144889156
"6127090",215
"6124045",203.404569539195
"6127105",203
"6130275",229
"6145120",214
"6178340",206
"6157050",220
"6139095",215
"6139055",214
"6109060",209.416010605261
"6139045",214
"6139060",214.310801205962
"6139090",215
"6127030",211.543810361984
"6115005",203
"6139085",211.960010221396
"6127400",222.188043512615
"6139070",213.363100388575
"6127375",211.753956415235
"6139050",212.559867254091
"6139065",214.051340987788
"6127410",223
"6139040",214
"6139010",211.014642219507
"6124330",211
"6127345",213.437294580265
"6127355",211
"6139005",211
"6139035",209.477343124441
"6139080",213.486328745228
"6139075",212.966823894732
"6172220",214
"6127260",211
"6121195",209.698410666743
"6118090",210.64274710932
"6184160",225.43472790208
"6121210",211
"6118130",210.090799128162
"6121165",209
"6118010",206
"6136170",214
"6136200",214
"6136195",214
"6136225",214
"6136165",214
"6115020",203.438715439953
"6136235",214
"6124155",203
"6124115",208
"6118020",206
"6124195",209.860712527853
"6139105",215
"6127115",203.283593920761
"6136155",214
"6136140",223
"6115080",205.692612322874
"6115140",204.180179553233
"6127110",203
"6124085",207.901844062647
"6124130",208
"6124135",208
"6124140",206.859037130109
"6127130",215.428234745823
"6109040",208.850206473282
"6112020",214
"6109125",213
"6109130",213.272657202811
"6127100",212.969002695867
"6109145",214
"6127025",210
"6127095",215
"6148228",217.568025492025
"6145215",217.091306127143
"6142115",216.580958404895
"6145210",216.941031019795
"6151040",220
"6148065",220.499094324545
"6154255",220
"6130315",228.59811833918
"6142015",206.245364276016
"6172235",214.134332896226
"6142020",212.171494529492
"6184105",225
"6142030",215
"6142025",215
"6142130",215.592233800593
"6142005",206
"6130035",224.38128446879
"6133040",220.971314994511
"6181040",225
"6133035",220.636792029477
"6130010",222.217308508649
"6175180",215
"6172300",227
"6172305",223.747627294955
"6109150",213.436228935641
"6136210",214
"6181095",225
"6112060",214
"6112065",213.200559719502
"6136215",214
"6109165",213
"6127040",210
"6178050",219.860712758736
"6181160",231.047016656484
"6139145",214
"6142205",217
"6133100",224
"6115085",206
"6136015",210.508152110503
"6139135",214
"6139140",214
"6172190",214
"6175140",215
"6172095",214
"6184205",225
"6178110",217.733335827109
"6184280",225.225936561096
"6184235",237
"6142150",217
"6139100",215
"6169055",226.562399306706
"6145245",217
"6172050",214.339527341688
"6169070",225.324171622465
"6175145",215
"6175090",215.412743797005
"6130310",229
"6154240",220
"6139125",214
"6133050",223
"6139110",214.593373835119
"6139115",214
"6139130",214
"6160040",227
"6127070",203
"6175040",217
"6124050",206.314692207202
"6124070",208
"6115135",204
"6124105",208
"6124145",203.581471668201
"6124025",203
"6115070",204
"6115075",204.700002020382
"6115095",206
"6184180",225
"6178420",224.052374007372
"6124075",208
"6124080",208
"6184230",237
"6115055",204
"6181270",237
"6112140",207.294742010803
"6115065",204
"6184170",225
"6175015",217
"6124030",203
"6178385",219
"6172035",217
"6172015",217
"6175075",216.993764052226
"6148195",219.438617288472
"6169025",222.75282599466
"6175055",216.911145603457
"6112130",208
"6178400",226.80544729012
"6124180",206.330151862458
"6106100",198
"6124235",211
"6121005",208.690235687403
"6118065",211
"6172025",217
"6124270",211
"6106160",198
"6124200",208.322744592854
"6118030",206
"6127135",218.639656308813
"6124160",205.443487998694
"6118035",206.332889783078
"6127160",203
"6115145",204.498401915445
"6127150",208.476197802529
"6178190",219
"6124095",208
"6124110",208
"6115100",206
"6118005",206
"6178375",219
"6118015",206
"6124120",208
"6115125",204
"6124090",207.7669317181
"6115110",204.020620391768
"6127125",215
"6127120",212.904522946686
"6124150",203
"6148165",219
"6115120",204
"6124175",210.293134548055
"6118060",210.745088515792
"6103045",196
"6121020",208.933436706885
"6127225",220
"6124240",210.979747246594
"6118045",208.016583922577
"6124295",211
"6172295",226.496908268142
"6145305",217
"6103095",213
"6175165",215
"6172230",214.686007345865
"6124215",209.083901403525
"6172040",217
"6127190",216.282249551901
"6121135",209.903704338858
"6124255",211
"6124305",211
"6106290",213.945542313422
"6118085",210.349572917834
"6184115",225
"6184135",225.005376140365
"6121085",210.299491047375
"6124265",211
"6124245",211
"6121050",209
"6121145",211
"6121080",210.212738991065
"6121075",209.216347260561
"6121140",210.946925309871
"6127170",211
"6184225",236.932659906089
"6127310",214.01603909546
"6118120",211
"6127275",218.511940808418
"6121175",209
"6124320",211
"6169165",227
"6121160",209
"6127215",214.006197752931
"6127280",220
"6127245",211
"6121105",209.862658205082
"6121115",209
"6124290",211
"6124285",211
"6172215",214
"6124280",211
"6124310",211
"6121150",211
"6121155",209.062109571259
"6121110",209
"6127240",219.199525203376
"6118105",211
"6169140",227
"6124225",210.995629423151
"6121060",209
"6121095",211
"6118115",211
"6121100",211
"6121120",209
"6127220",220
"6127285",220
"6160080",227
"6157090",226.812109633631
"6163365",232.999393662027
"6166080",225
"6154130",220
"6160035",227
"6154135",220
"6166085",225
"6163350",233
"6166025",225
"6154120",220
"6163340",233
"6160030",227
"6130330",229
"6163385",227
"6163380",227
"6151155",220
"6154105",220
"6163315",232.58225079731
"6154110",220
"6163285",231.402358270621
"6163325",233
"6160015",227
"6163275",227
"6157060",227.239218948589
"6157075",220
"6151150",220
"6166065",220.189662027702
"6151165",220
"6166030",224.939995315844
"6163270",227.022964469401
"6163265",227.072800545701
"6166170",225
"6160125",227
"6163530",233
"6166090",225
"6166110",225
"6157120",220
"6166125",220.290526721709
"6160060",227
"6166150",225
"6160110",227
"6157150",220
"6166155",225
"6163525",233
"6166140",220
"6160095",227
"6160105",227
"6149115",224
"6154215",220
"6154210",220
"6160070",227
"6157135",227
"6160115",227
"6163505",227
"6166145",222.278816409912
"6163115",231
"6163370",232.074651777933
"6154050",220
"6130305",229
"6151050",220
"6163120",231
"6130300",229
"6154070",221.91973837123
"6169160",227
"6172285",214
"6175105",216.291193804893
"6169030",219.294910067285
"6172200",214
"6172045",214.566475316064
"6172255",214
"6172245",214
"6172075",214.612642510462
"6163460",233
"6181010",226.285863745843
"6172120",214
"6172080",214
"6163520",227.860305826313
"6169125",227
"6154245",220
"6163445",233
"6160150",227
"6160135",227
"6166160",225
"6166175",221.866649825088
"6160130",227
"6157170",220
"6163560",233
"6163415",227
"6154235",220
"6157160",220
"6160120",227
"6163515",227
"6160160",227
"6160145",227
"6160165",227
"6124220",211
"6127180",219.346506373875
"6157145",220.04058158768
"6130340",229
"6109055",203.353449332981
"6127200",220
"6127330",220
"6118070",211
"6106145",199.591233593869
"6106195",205.014512717775
"6157140",224.347389629684
"6106140",201.681316893633
"6121045",209
"6124230",210.992246727211
"6121040",209.004514659574
"6163540",233
"6163535",233
"6109100",213
"6160155",227
"6109075",213
"6109030",203
"6163545",227.017310314852
"6106185",202.316502009732
"6160140",227
"6103005",213
"6103010",213
"6106300",213.126676317046
"6112010",214
"6109070",213
"6109085",213
"6112005",214
"6106260",203
"6127155",204.898090823277
"6124260",208.876444019254
"6124210",209.479107551664
"6127195",218.72535223456
"6127165",210.152885833712
"6184275",228.849176604025
"6184285",229
"6184300",228.072424900571
"6106310",213.810615101333
"6184290",229
"6184305",228
"6106305",214
"6109140",214
"6127005",212.24077896938
"6118025",206.079535961656
"6118050",210.122943715511
"6178410",219
"6178315",206
"6184240",237
"6178310",206
"6142010",206
"6178380",219
"6184295",228.960160287204
"6112015",214
"6178045",218.229729548401
"6181230",237
"6184100",225
"6184080",237
"6178230",237
"6178265",219
"6178235",231.90659226055
"6178225",237
"6163040",227.895040959273
"6133195",221.319587602574
"6149030",223.550128731756
"6149005",224
"6130280",229
"6163100",231
"6163050",225
"6154030",220
"6163030",226.110685920698
"6130185",224.994519993975
"6154010",221.753438761666
"6151025",220.424630144052
"6130190",225.553117635396
"6154015",220.81603156739
"6130195",226.951496091618
"6163035",229.140829894592
"6151020",223
"6130170",224
"6130180",224
"6133175",223.218715642332
"6130165",224
"6130220",224.285172603149
"6130175",224.111313155194
"6130160",224
"6130100",224
"6133170",223.466180041357
"6130110",224.361031647946
"6130135",225
"6133160",223
"6130085",224
"6133180",223
"6163020",225
"6151075",220
"6163150",229
"6151090",220
"6130345",229
"6149090",224
"6157015",220
"6151085",220
"6149085",220.683280552457
"6151060",220
"6130295",229
"6157025",229
"6130320",229
"6149125",224
"6163185",231
"6130325",229
"6154085",220
"6163125",231
"6163130",231
"6151055",220
"6149055",223.623876866983
"6149050",224
"6154065",220
"6149070",219
"6149035",224
"6151035",220
"6130270",229
"6130205",228.099921981828
"6130230",226.211210075712
"6130260",226.799450229608
"6149040",224
"6163140",230.737204232083
"6163105",231
"6149175",224.798875295568
"6151145",220
"6160025",227.288742663473
"6163305",231.893353137105
"6157070",220.415397376928
"6154100",220
"6130335",229
"6151160",220
"6163240",228.157662472521
"6154095",220
"6163300",231.26342240856
"6154090",220
"6163295",232.130753974493
"6163255",229
"6163250",229
"6149180",224.625279684235
"6151120",220
"6149160",222.158628082592
"6160005",228.75584768027
"6149165",224.045269215083
"6149170",224
"6163310",231.238300423431
"6163220",230.623320508872
"6163245",228.769195590895
"6130370",229
"6163180",231
"6130355",229
"6163215",230.676022315467
"6130360",229
"6163195",231
"6157030",223.292292291317
"6157040",220
"9218015",227.50583584263
"9203330",217
"9203375",229.505197297291
"9203235",232.395069442252
"9203335",217.603594004723
"9215015",228.842080323197
"9203310",228.062407305548
"9230085",226
"9230140",226
"9218110",229
"9230195",238
"9233055",210
"9203345",226.393482065322
"9218180",228
"9203245",235.893696076746
"9203290",217.59571488474
"9233050",210
"9233040",210
"9233035",210
"9230135",226
"9230145",226
"9233045",210
"9233095",210
"9233100",217.084412516913
"9221190",226.255479290207
"9206155",225
"9230050",226
"9233015",214.192166457869
"9233030",210
"9230090",226
"9233020",232.956133115371
"9230045",226
"9215180",227
"9212230",228.53257268343
"9218200",229
"9209130",231
"9215185",227
"9209110",231
"9218300",230.437682563184
"9203085",217
"9221025",232.055854651083
"9215245",233
"9221035",233
"9224070",227.743017010501
"9209120",231
"9224040",231.078019349205
"9209135",231
"9215170",233
"9215060",234
"9218060",229
"9206040",225
"9218065",229
"9215235",228.665542441691
"9224030",227
"9212030",231.318678468655
"9224065",227
"9203380",230.778876260365
"9203325",229.096632347166
"9203315",231.124725901038
"9203320",229.482799737827
"9206005",225
"9218035",229
"9218030",229
"9212020",234
"9227080",220.975590027669
"9221120",227
"9203040",217
"9221110",227
"9227040",240.969421806104
"9230040",217.790416899528
"9221080",227
"9224110",241
"9221105",227
"9227045",241
"9221165",227
"9218070",229
"9227010",227
"9221115",227
"9227085",219
"9227015",227
"9215040",234
"9218010",229
"9203395",234
"9206010",225
"9215030",234
"9218025",229
"9227055",241
"9215050",234
"9218270",233
"9209115",231
"9209160",231
"9218285",233
"9206300",230.217503554278
"9206305",226.222057244456
"9203385",225
"9215020",229.525918441178
"9206060",232.008455599381
"9221005",233
"9209290",230.826861311831
"9212290",227
"9203090",217
"9209245",231
"9215225",227
"9218355",233
"9206315",226
"9218335",233
"9218325",229.348186648473
"9218360",233
"9209165",231
"9218315",229
"9218340",233
"9209205",231
"9227075",219
"9221060",227
"9203230",236
"9221100",227
"9203355",236
"9203295",217
"9209170",231
"9203215",217
"9224080",219
"9224120",227
"9221095",227
"9221075",227
"9227060",241
"9227070",220.072869794011
"9227065",238.668775304649
"9221065",227
"9206250",225
"9209040",225.819425287844
"9212185",232.195263676705
"9209095",227.230102696158
"9209070",225
"9203150",234.894526296735
"9209100",231.847728615286
"9209035",225
"9215110",229
"9209020",225
"9218145",229.015264739435
"9209055",225
"9212125",234
"9218150",229
"9209150",225
"9218155",229.112267825813
"9212135",234
"9206190",225
"9209025",225
"9206065",225.797054786906
"9206240",225
"9212150",234
"9209015",225
"9206195",225
"9218125",229
"9206165",225
"9206230",227.128246375737
"9218120",229
"9218140",229
"9215125",234
"9206225",228
"9215105",230.715016834
"9209060",225
"9209065",225
"9209045",225
"9215120",230.011512364652
"9212165",231.947579810254
"9209030",225
"9212175",234
"9203165",217
"9218220",232.935926085
"9218250",229
"9215150",232.422637415255
"9206260",226.243567783819
"9209050",225
"9203155",223.597894884933
"9212160",234
"9215140",232.128131522892
"9215165",232.69870223323
"9206280",229.295689528206
"9206295",230.997307934085
"9215190",227.038342254225
"9218290",232.999999428038
"9218235",232.999483612079
"9206245",225
"9209105",229.796412905104
"9218255",230.280954537501
"9209005",232.276723509437
"9212170",233.307152477716
"9215135",229.761669675566
"9215145",229.69270767917
"9206270",226.277728816762
"9215155",231.07333842833
"9209145",226.940515597195
"9209225",231
"9209175",231
"9212260",227
"9212265",227
"9206355",226
"9215220",232.208309006717
"9206285",230.250385492252
"9209235",231
"9203415",227.307953188849
"9209185",231
"9209180",231
"9218265",233
"9218275",233
"9218305",229
"9224005",227
"9218350",233
"9209080",231
"9206320",226
"9218230",233
"9206275",229.354381067082
"9212245",227
"9218210",229.808648914934
"9215210",233
"9212240",227
"9212180",234
"9218245",229
"9218175",229.308148391802
"9212190",227
"9212200",227
"9212210",227
"9206290",231
"9203280",217
"9227155",229.547798720906
"9230060",226.244453545848
"9218105",228.278904344313
"9230030",217.201725121971
"9206180",225
"9206220",227.94724656736
"9206200",225
"9212130",234
"9230020",227
"9230025",226.339217707505
"9227150",224.807774707909
"9221180",231
"9227140",231.191898015409
"9227125",221.227231164756
"9230065",226.556104568244
"9227130",232.376278843607
"9221055",230.583271654363
"9224075",222.076761425111
"9227135",239.89817346558
"9224090",236.104657270296
"9227145",240.699497907636
"9230015",226.994971441626
"9227115",241
"9221175",229.491585569812
"9224010",227
"9218280",233
"9212295",227
"9212270",227
"9209240",231
"9218345",233
"9209285",231
"9209255",231
"2127055",219
"2133160",233.293522812956
"2151090",226
"2136320",228
"2134175",236
"2103080",234
"2130015",225
"2127120",224.819497427328
"9230005",227
"9224115",239.499087610028
"2124140",219
"2134100",236
"2134080",236
"2127040",225
"2124145",219
"2103330",234
"9209085",228.753191732165
"9224085",234.388541277324
"9224105",241
"9221045",227.042046788868
"9221170",227
"9224100",241
"9221050",229.635540683198
"9212280",229.25643395724
"9209090",230.37598973271
"9206255",225.658864223224
"9215080",229
"9215025",229.553690428388
"9212025",232.640321174702
"9206075",225
"9203425",234
"9203180",217
"2106050",233
"2118020",229.530557318145
"2109005",232.969979743563
"2106030",233
"2115025",233.548251438903
"2106035",233
"2106055",233
"2121055",214.553978400727
"2106020",233
"2121060",213
"2121070",213
"2106025",233
"2106040",233
"2121050",224.415804231002
"2106045",233
"2118015",229
"2145220",226
"2139115",228
"2121010",218.175445722582
"2118005",229
"2121030",213
"2121005",228.974085554076
"2115020",236.958844402636
"2121075",213
"2106255",234
"2136100",228
"2112260",225
"2148090",210
"2106095",233
"2142025",221.590419625737
"2130235",222
"2118025",227.002907140583
"2103170",236
"2106225",234
"2103045",234
"2103115",234
"2103055",234
"2109155",225
"2106270",234
"2103180",236
"2109070",225
"2109050",225
"2106180",234
"2103150",236
"2121120",226
"2115055",220.15035074669
"2139235",228
"2109090",225
"2106155",233.997311520811
"2103020",235.862124910762
"2115030",219.000019386248
"2121100",226
"2118050",226
"2103010",228.093986901503
"2121105",226
"2106160",234
"2109045",224.86811170369
"2106065",233
"2109035",223.080645590101
"2121110",224.724767637099
"2106150",233.699350152198
"2106140",233.341218419972
"2106170",233.983615632457
"2106130",233.851037743779
"2106230",234
"2118055",226
"2106335",230.562798432632
"2106240",234
"2134060",236
"2103295",234
"2112060",225
"2112130",225
"2134035",236
"2103240",234
"2106330",230.33861625335
"2134065",236
"2112070",225
"2106320",225
"2103250",234
"2133025",234
"2112135",225
"2112030",225
"2134040",235.709757834129
"2112050",225
"2106325",225
"2103255",234
"2134020",236
"2134070",236
"2103090",234
"2124040",219
"2109120",225
"2112035",225
"2127010",219
"2109095",225
"2121140",226
"2103100",234
"9212100",234
"9206150",225
"9218185",229
"9212215",227
"9218260",233
"9209140",231
"9215195",227
"9206345",231
"9206140",225
"9212085",234
"9206215",227.994338306195
"9218135",229
"9206135",225
"9206055",225
"9212075",234
"9206175",225
"9203105",222.895076197195
"9203045",217
"9203120",236
"9203055",217
"9203070",217
"9203065",217
"9215100",234
"9212090",234
"9209195",231
"9224015",227
"9203035",224.522110567149
"9203010",217
"9203115",236
"9203005",217
"9203060",217
"9203050",217
"9218370",233
"9209265",228.335017972138
"9215250",230.404762051625
"9212305",230.832292195611
"9206025",225
"9215045",234
"9206035",225
"9215070",229.484130102886
"9221145",230.999515998384
"9221150",227.544209669989
"9227020",227
"9227110",241
"9212300",227
"9221155",226.999678087002
"9209260",231
"9221020",232.977749664597
"9203135",236
"9203080",217
"9203095",217
"9203125",236
"9203100",223.938713623222
"9203075",217
"9221160",227
"9203130",236
"9212225",227.385148358381
"9215175",231.192913483445
"9209220",231
"9218225",233
"9212220",227
"9218195",229
"9215065",233.991136920059
"9218205",229
"9203020",217
"9203140",236
"9233090",228.864775741798
"9221130",231
"9212015",234
"9233080",232.318863926166
"9218075",229
"9233110",237.999840492339
"9233105",228.190787713597
"9209125",231
"9230165",232.064895706004
"9230155",233.297912600316
"9227105",241
"9227090",219
"9212195",227
"9227050",241
"9203270",217
"9203445",225
"9224125",227
"9206310",226
"9203430",234
"9218380",231.892223805542
"9209155",231
"9218095",229
"9206030",225
"9203420",234
"9227030",235.874547023826
"9224060",227
"9218100",228.905698559983
"9206100",225.817436553224
"9224135",241
"9206050",225
"9203175",217
"9230010",227
"9218240",231.344334712621
"9218385",233
"9218215",230.268269648433
"9212205",231.259758652426
"9215160",231.363927386752
"9209075",226.927833984492
"9209295",230.643536671703
"9209230",231
"9212275",229.005537029393
"9212235",227.009724381312
"9209210",231
"9218330",233
"9203160",217
"9203110",236
"9206330",226
"9212040",234
"9218080",229
"9206350",226
"9224020",227
"9212050",234
"9206080",225
"9206095",225
"9212080",234
"9233115",238
"9221185",227.570263896815
"9227005",229.986617346866
"9218165",229.000314183809
"9227100",241
"9206090",225
"9206085",225
"6169065",226.996489761897
"6172165",227
"6154140",220
"6178215",232.718982581401
"6160305",234.987447737275
"6178210",219
"6160275",234.771245554459
"6157220",217.703248940191
"6133110",224
"6172170",227
"6163475",233
"6187120",218.347332073713
"6175100",215.105846331922
"6163485",233
"6175110",215
"6175050",215.270647796136
"6124315",211
"6118100",211
"6127305",217.796280674797
"6121205",211
"6172175",223.639686551331
"6175095",215
"6169075",226.960407130521
