gnd_id,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary
"6112110",85148.5695704743,2621.32999567543,2621.32999567543,0,0
"6127065",96057.6303716221,13181.1016926569,548.005012041146,548.005012041146,548.005012041146
"6127075",96419.6367550283,16352.9697917991,0,0,0
"6112135",86945.1867292424,605.145375035066,605.145375035066,0,0
"6187010",58191.4133034884,0,0,0,0
"6172055",40037.3761163053,17056.5453099462,11367.8163155749,0,0
"6187025",57766.1513151336,0,0,0,0
"6187030",56934.889532966,955.948008941899,955.948008941899,955.948008941899,955.948008941899
"6187020",57900.0682645013,0,0,0,0
"6187015",58497.7130813149,53.1098063485732,53.1098063485732,53.1098063485732,53.1098063485732
"6166095",51579.4597386207,10322.9159508618,10322.9159508618,197.206332027605,197.206332027605
"6172240",33896.2074549704,13513.3202603965,13513.3202603965,0,0
"6130125",89026.3490707761,0,0,0,0
"6133120",81388.8649198062,5800.63579667365,5800.63579667365,0,0
"6130090",81783.0491957439,3275.72069983347,3275.72069983347,742.909319165833,742.909319165833
"6130115",88360.4675813059,0,0,0,0
"6133165",77278.462652378,10347.4682296323,10347.4682296323,107.890271661808,107.890271661808
"6133155",73290.846654059,7770.9203292788,7770.9203292788,0,0
"6106110",99411.6571523055,2764.48211003959,1398.64203844665,1398.64203844665,931.152795251241
"6178100",32248.4498204229,17070.5024326292,7599.41569042482,3948.8094170762,1197.80807191462
"6187325",50631.2064564938,0,0,0,0
"6187065",51933.8495754786,3065.94708826037,3065.94708826037,286.233325797562,286.233325797562
"6187390",49280.4636449739,19.9617205017627,19.9617205017627,19.9617205017627,0
"6187360",53248.062892678,788.548508439008,788.548508439008,788.548508439008,788.548508439008
"6187395",49835.5218285644,287.354045219137,287.354045219137,287.354045219137,0
"6187420",50712.7125224769,0,0,0,0
"6133150",75009.0579166587,9443.96962211635,9443.96962211635,0,0
"6130130",89706.4198130613,1021.36931111486,1021.36931111486,1021.36931111486,1021.36931111486
"6127145",91747.7917029192,16034.0383429337,4659.34809455834,0,0
"6163455",81174.3388532769,7733.46515217509,7733.46515217509,4219.28228253141,4219.28228253141
"6118040",72526.6645062436,2288.19033308347,2288.19033308347,2236.74097524841,2236.74097524841
"6121015",75473.2909082645,1338.27130416215,1338.27130416215,1338.27130416215,1338.27130416215
"6187060",51105.2100248629,3356.78064942086,3356.78064942086,0,0
"6187110",57670.1938323032,491.025086323156,491.025086323156,491.025086323156,491.025086323156
"6187115",56422.2286883886,281.849271787482,281.849271787482,281.849271787482,281.849271787482
"6187070",53098.1667615051,2759.21967353263,2759.21967353263,1343.27759305572,1343.27759305572
"6136120",68727.133109565,324.075310066515,324.075310066515,324.075310066515,0
"6136105",67788.9063824712,0,0,0,0
"6115130",79047.2672623349,5885.6001542307,5885.6001542307,2221.20267819794,187.277160143504
"6124125",86067.1526070502,2512.33970175859,2512.33970175859,0,0
"6136115",67823.4282500291,0,0,0,0
"6124165",87192.3501242545,9131.07264529463,7126.40381245929,3048.78919113059,2883.73277532805
"6124185",85121.0948513671,3066.26076304329,3066.26076304329,0,0
"6127140",92407.7169018275,15869.9453487959,4528.07227497581,522.030675655735,522.030675655735
"6130200",81490.2864075901,1019.80839683042,1019.80839683042,1019.80839683042,1019.80839683042
"6133185",73142.7273478968,8130.45246093609,8130.45246093609,0,0
"6178015",29256.5201718968,7734.9655170234,7734.9655170234,0,0
"6178010",27480.8634943233,5070.60795123404,5070.60795123404,0,0
"6178035",33775.8262628576,16388.1583143984,10425.4940796414,1983.96072126136,1983.96072126136
"6169215",42937.6439358375,13210.8874278762,9368.01150804463,1145.24027796246,0
"6178115",31576.4548456415,14810.2863395454,10690.3492569592,2014.39745751161,2014.39745751161
"6184195",42621.6493694482,0,0,0,0
"6133200",74878.3192090675,6144.73652646915,6144.73652646915,1902.37785971513,574.081961981118
"6154005",71448.8794893293,6085.65087109,6085.65087109,2299.75656395977,2299.75656395977
"6184200",42983.6357862161,461.444733161173,461.444733161173,0,0
"6133190",74594.7460100421,9660.43971657117,9660.43971657117,0,0
"6130215",84409.4381263848,0,0,0,0
"6163025",89466.9652139405,4875.29029691374,4875.29029691374,3785.48564392168,2474.88009848569
"6130225",84066.9687005322,416.421901239469,416.421901239469,416.421901239469,269.486608607348
"6154020",71038.4195045156,6177.89502326691,6177.89502326691,415.309457575335,415.309457575335
"6151100",65735.9088065461,702.475572916636,702.475572916636,702.475572916636,702.475572916636
"6124010",93711.4316819012,7668.96212270689,4492.59863919356,2366.67456190193,1976.59032822249
"6106035",94872.4448777343,0,0,0,0
"6149150",59524.9185210644,2076.95901876618,2076.95901876618,2076.95901876618,0
"6163165",80227.445202503,5233.01709315005,5233.01709315005,1159.28759964685,1159.28759964685
